"source_position","item_code","uom","display_name","prior_status","opencode_decision","finish_exact","model_exact","url_live","source_ok","official_product_page","official_image_url","local_asset_path","rights_status","reason","human_action"
"950","BOS-0601-3A0-0L0","UNIT","Gdc 140 Marble Cutter","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"772","FAN-CEI-DEKA-CDKN54OAK12","UNIT","Deka Ceiling Fan Koni 54 Oak","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cdkn54oak12]","requeue_search"
"449","X-PSN-NI-317W-LN","PCS","Panasonic Polished 0.9KG Iron","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[317wln]","requeue_search"
"442","MIX-KHI-HM200","SET","Khind Hand Mixer (white)","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[hm200]","requeue_search"
"523","KHI-IRO-EI405-GRY","SET","Khind Electric Iron (grey)","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[ei405]","requeue_search"
"986","BOS-0601-58F-0L0","UNIT","Gst 90 Be Jigsaw","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"647","VAC-KHI-VC8630","SET","Khind - Vacuum Cleaner 2 IN 1 (blue)","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[vc8630]","requeue_search"
"477","JUG-KHI-EK502","SET","Khind Electric Kettle 5.0L","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[ek502]","requeue_search"
"522","KHI-COO-MC121","SET","Khind Multi Cooker 1.2L (blue)","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[mc121]","requeue_search"
"2602","IND-CEM-GREY-25KG","BAG","Sika Ceram 88 (25KG/BAG)","pass-queue-waiting","pass","","","yes","yes","https://mys.sika.com/en/construction/tile-setting/tile-adhesives/sikaceram-88.html","https://sika.scene7.com/is/image/sikacs/my-SikaCeram-88-25kg-01536099:1-1?wid=480&hei=480&fit=crop%2C1","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\2602.jpg","needs_permission","live ok; model token [] on page","none"
"2557","BOS-2608-521-043","PCS","Screwdriver Bit - 2608-521-043","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/extra-hard-double-ended-screwdriver-bit-packs-phillips-2868181-ocs-ac/","https://www.bosch-pt.com.my/my/en/ocsmedia/307515-82/product-image/full/10-piece-double-ended-bit-set-ph2-ph2-2608521043.png","catalogue/ai-inbox/manus-images/retry-pass2/2501-2558/assets/2557.png","needs_permission","live ok; model token [2608521043] on page","none"
"1202","TAP-SAN-SWS-304-3977","PCS","Saniware Sliver Wall Bib Tap With Hose Connect","pass-queue-waiting","fail","","","no","no","https://saniware.com/product/sws-304-3977/","https://saniware.com/wp-content/uploads/2021/03/SWS-304-3977.jpg","","needs_permission","page:; image: ct=","requeue_search"
"1440","VAL-SAN-SW-SS-AV-80","PCS","Saniware Angle Valve SW-SS-AV-80","pass-queue-waiting","fail","","","no","no","https://saniware.com/product/sw-ss-av-80/","https://saniware.com/wp-content/uploads/2021/03/SW-SS-AV-80-1.jpg","","needs_permission","page:; image: ct=","requeue_search"
"3772","TAP-CAB-CB6331","UNIT","Cabana S/steel Drinking Tap","pass-queue-waiting","pass","","","yes","yes","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb6331-detail","https://www.cabana.com.my/images/virtuemart/product/CB6331.jpg","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\3772.jpg","needs_permission","live ok; model token [cb6331] on page","none"
"1028","RIC-COO-MID-MRM18010BDG","PCS","Midea 1.8L Jartype Rice Cooker 700W","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[mrm18010bdg]","requeue_search"
"1900","TAP-CAB-CB2807","PCS","Cabana Basin Tap","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb2807]","requeue_search"
"1996","BID-CAB-CB91SS-BL-DIY","PCS","Cabana Hand Bidet (matt Blk)","pass-queue-waiting","pass","","","yes","yes","https://cabana.com.my/index.php/products/bathroom/bidet/cb90ss-bl-diy-detail","https://cabana.com.my/images/virtuemart/product/CB91SS-BL-DIY-01.jpg","","needs_permission","live ok; model token [cb91ss] on page","none"
"2022","TAP-CAB-CB65SS-GM","PCS","Cabana S/s 304 Basin Cold Tap-gunmetal","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb65ss,cb65ssgm]","requeue_search"
"2067","BID-CAB-90SS-DIY","PCS","Cab 304 S/s Hand Bidet-matt","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb90ssdiy]","requeue_search"
"3630","GROUT-SEAL-703","CAN","Sikagard 703 Groutseal - 1LTR","pass-queue-waiting","pass","","","yes","yes","https://mys.sika.com/en/home-improvement/waterproofing/sikagard-703-groutseal.html","https://sika.scene7.com/is/image/sikacs/my-02-en-MY-Sikagard-703-GroutSeal-1x1-00557701:1-1?wid=480&hei=480&fit=crop%2C1","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\3630.jpg","needs_permission","live ok; model token [grout] on page","none"
"4880","TAP-CAB-CB2805A","PCS","Cabana Hose Bib Tap CB2805A","pass-queue-waiting","pass","","","yes","yes","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb2805a-ss-cr-diy-detail","https://www.cabana.com.my/images/virtuemart/product/CB2805A3.jpg","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\4880.jpg","needs_permission","live ok; model token [cb2805a] on page","none"
"4881","TAP-CAB-CB2806A","PCS","Cabana Bib Tap CB2806A","pass-queue-waiting","pass","","","yes","yes","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb2806a-ss-cr-diy-detail","https://www.cabana.com.my/images/virtuemart/product/CB2806A8.jpg","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\4881.jpg","needs_permission","live ok; model token [cb2806a] on page","none"
"1903","DC-DZC04-28","SET","Hammer Drill / DZC04-28","pass-queue-waiting","pass","","","yes","yes","https://www.dongchengtool.com/product/detail/1646622425349","https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/27/1732670389744/DZC04-28.jpg","","needs_permission","live ok; model token [dzc04] on page","none"
"2515","LAD-H/D-STRO-DS07","UNIT","Strongman D/s H/d Ladder DSHD07 7STEP","pass-queue-waiting","fail","","","yes","no","https://b2b-uat.sunwaywinstar.com/my/strongman-ds-hd-ladder-dshd07-7step","https://myhwwsstorprod01.obs.my-kualalumpur-1.alphaedge.tmone.com.my/product_images/0000855_strongman-double-sided-heavy-duty-dshd07-7-step_510.jpeg?AccessKeyId=IDRIC5ESEFAJ08W4Q4Q9&Expires=1787228864&Signature=9NtYO%2FjO%2FYfZM41kRi4VG9AtOkU%3D","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\2515.jpeg","needs_permission","image:403 ct=application/xml","requeue_search"
"1453","ALP-WAT-HEA-X5E","UNIT","Alpha Instant Water Heater X5-E","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"2142","DCJZ1202ITD","SET","Cordless Driver Drill Combo Kit /DCJZ1202ITD","pass-queue-waiting","pass","","","yes","yes","https://www.dongchengtool.com/product/detail/1732091513548","https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/26/1732589719476/DCJZ1202iTD.jpg","","needs_permission","live ok; model token [dcjz1202itd] on page","none"
"2280","DC-DSM17-100B","SET","Angle Grinder / DSM17-100B","pass-queue-waiting","pass","","","yes","yes","https://www.dongchengtool.com/product/detail/1646361281809","https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/26/1732600801751/DSM17-100B.jpg","","needs_permission","live ok; model token [dsm17] on page","none"
"4096","TAP-CAB-CB1540SS-BL","PCS","Cabana S/s Pillar Mounted Kitchen Tap","pass-queue-waiting","pass","","","yes","yes","https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb1540ss-bl-detail","https://www.cabana.com.my/images/virtuemart/product/CB1540SS-BL.jpg","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\4096.jpg","needs_permission","live ok; model token [cb1540ss] on page","none"
"1928","BID-CAB-CB88SS-BL-DIY","PCS","Cabana 2WAY Tap Hand Bidet-matt Blk","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb88ss]","requeue_search"
"2035","TAP-CAB-CB9108","UNIT","Cabana Wall-mounted Sink Tap CB9108","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb9108]","requeue_search"
"1226","TAP-SAN-SWS-304-3978","PCS","Saniware Sliver Two Way Tap","pass-queue-waiting","fail","","","no","no","https://saniware.com/product/sws-304-3978/","https://saniware.com/wp-content/uploads/2021/03/SWS-304-3978.jpg","","needs_permission","page:; image: ct=","requeue_search"
"2306","TAP-CAB-CB65SS-BL","PCS","Cab Basin Cold Tap-matt Blk","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb65ss]","requeue_search"
"1933","DC-DCJZ03-13EK-20V","SET","Cordless Brushless Driver/hammer Drill 20V (4.0AH X2/4A) / DCJZ03-13EK","pass-queue-waiting","pass","","","yes","yes","https://www.dongchengtool.com/product/detail/1641398181688","https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2023/7/1/1690874744208/DCJZ03-13-05.png","","needs_permission","live ok; model token [dcjz03] on page","none"
"1935","DCPB488EK","SET","Cordless Brushless Impact Wrench 20V (4.0AH X2/4A)","pass-queue-waiting","fail","","","yes","yes","https://www.dongchengtool.com/product/detail/1642127635550","https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732082320672/DCPB488.jpg","","needs_permission","model-token-not-on-page:[dcpb488ek]","requeue_search"
"1017","STA-PRE-WAS-K3","UNIT","Karcher K3 Hr Plus Pressure Washer","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"1347","ALP-WAT-HEA-IM-9EP-BLK","UNIT","Alpha Instant Water Plus Rainshower-blk","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[heaterim9ep]","requeue_search"
"1346","ALP-WAT-HEA-CX9-EP-MOC","UNIT","Alpha Instant Water Heater Rainshower-dk Mocha","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"1466","X-ALP-WAT-HEA-AS-2EP-SIL","UNIT","Alpha Instant Water Heater AS-2EP-SIL","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[as2epsil]","requeue_search"
"1092","BOS-0601-2C1-0L0","UNIT","Gbs 750 Belt Sander","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"2865","LAD-H/D-STRO-DS08","UNIT","Strongman D/s H/d Ladder DSHD08 8STEP","pass-queue-waiting","fail","","","yes","no","https://b2b-uat.sunwaywinstar.com/my/strongman-ds-hd-ladder-dshd08-8step","https://myhwwsstorprod01.obs.my-kualalumpur-1.alphaedge.tmone.com.my/product_images/0000584_strongman-double-sided-heavy-duty-dshd08-8-step_510.png?AccessKeyId=IDRIC5ESEFAJ08W4Q4Q9&Expires=1787229446&Signature=Z3lDNPZdwZ3%2FjeKeLJmqRYoSvlc%3D","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\2865.png","needs_permission","image:403 ct=application/xml","requeue_search"
"1194","BOS-0601-298-0L0","UNIT","Gss 2300 Orbital Sander","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[0601298]","requeue_search"
"1195","BOS-0601-980-4L1","UNIT","Gbl 82-270 Blower","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[0601980]","requeue_search"
"1273","BOS-0603-3E0-050","UNIT","Bosch 3.6V Power Scrubber","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[0603050]","requeue_search"
"1076","BOS-0603-9E0-050","UNIT(S)","Ixo 7 Cordless Screwdriver","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[0603050]","requeue_search"
"2541","BAT-CHA-KENDE-SM1212","UNIT","Kende Battery Charger 12V","pass-queue-waiting","pass","","","yes","yes","https://www.suiumachinery.com.my/showproducts/productid/4797799/cid/467542/kende-sm1212-612v-portable-battery-inverter-charger-212a/","https://cdn1.npcdn.net/images/f943283aec8e5551a94e1b64d8a07115_1704511396.webp?md5id=a7a0da96b4c16537050114ceed8368c9&new_width=1000&new_height=1000&size=max&w=1694400547&from=jpeg&type=9","catalogue\ai-inbox\manus-images\retry-output-branded-2501-7771\branded_retry_2501_7771\assets\2541.webp","needs_permission","live ok; model token [kende] on page","none"
"1310","BOS-0601-980-5L0","UNIT","Gbl 620 Blower","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[0601980]","requeue_search"
"1991","TAP-CAB-CB4908","UNIT","Cabana Basin Cold Tap CB4908","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb4908]","requeue_search"
"2034","TAP-CAB-CB4905","UNIT","Cabana Basin Cold Tap CB4905","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cb4905]","requeue_search"
"2533","NUM-PUNC-50730080","SET","Nietz 0-9 Number Punches 8MM 50730080","pass-queue-waiting","fail","","","yes","yes","https://nietz.com.my/product/0-9-number-punches-font-german-pointed/","https://nietz.com.my/wp-content/uploads/2024/06/92_50730030-until-50730120.png","","needs_permission","model-token-not-on-page:[50730080]","requeue_search"
"2522","FAN-TAB-KDK-KB-304","PCS","Kdk Table Fan 12","pass-queue-waiting","pass","","","yes","yes","https://www.kdk.com.my/product/kb-304/","https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Table-Fans_KB-304.png","","needs_permission","live ok; model token [] on page","none"
