ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
6945,2403,TAP-BASIN-I601B,PCS,Pillar Basin Tap Katana Wtc Tic,Bathroom,3,27.90,3,,I601B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6946,1068,NIE-SOC-IMP-THI-1/2-17MM,PCS,Nietz Thin Wall Deep Imp Skt 6PT 50141217 17MM,Hand Tools,3,27.50,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6947,1192,TOO-HAM-BAL-GT2.0LB,PCS,Glotool Ball Pein Hammer 2.0LB,Hand Tools,3,23.90,3,Glotool,2.0LB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6948,1970,TOO-NIE-SOC-KEY-L10MM,PCS,Nietz 1/2 IN Drive Long Allen Bxsocket 50240110 10MM,Power Tools,3,23.90,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6949,1491,NIE-SOC-HAN-DEE-06P-1/2-23MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042023 23MM,Electrical,3,23.50,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6950,1930,BOS-2604-321-919,SET,Carbon Brush Gst 65,Power Tools,3,23.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6951,2505,COC-SINK-K505L-WALL,SET,Sink Tap: Lever Type -wall 1/2,Kitchen & Sinks,3,22.90,3,,K500L,reopen,pending,,,,recover-pass1,"Q: ""K505 sink tap lever wall 1/2"" searches: unbranded tap commodity, marketplace-only results (excluded). unbranded_commodity.",yes,open,,,
6952,1228,TOO-HAM-BAL-GT1.5LB,PCS,Glotool Ball Pein Hammer 1.5LB,Hand Tools,3,21.80,3,Glotool,1.5LB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6953,1993,TOO-NIE-SOC-KEY-L05MM,PCS,Nietz 1/2 IN Drive Long Allen Bxsocket 50240105 5MM,Power Tools,3,21.80,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6954,1099,TOR-ENE-LED-2AA,PCK,Eveready 2AA Brilliant,Other,3,21.50,3,Eveready,2AA,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6955,2044,BOS-TER-MALE-CON-IW-TCM35/50,PCS,Terminal Male Connector 35-50,Power Tools,3,21.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6956,2043,BOS-TER-FEMALE-CON-IW-TCF35/50,PCS,Terminal Female Connector 35-50,Power Tools,3,21.40,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6957,1599,"TOO-NIE-SOC-HAN-1/2""-30MM",PCS,Nietz Dr Chrome Socket (12PT)50043030 30MM,Electrical,3,21.30,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6958,2356,RAINBOW-R007-500GM,BTL,Rainbow Texture Paint R007 Black,Paint & Sundries,3,19.90,3,,R007,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6959,2568,TOR-LIG-HEA-GD-G010,SET,Googda LED Head Light Rechargable,Lighting,3,19.80,3,,GD-G010,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6960,1621,NIE-SOC-HAN-DEE-12P-1/2-21MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045021 21MM,Electrical,3,19.30,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6961,1690,BOS-2608-680-282,PCS,Sds + Drill Bit S3 14 X 150/210MM,Power Tool Accessories,3,18.80,3,Bosch,150/210MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6962,2357,SIN-CLE-DRA-H/D-3.2M,PCS,Heavy Duty Pipe Cleaner 3.2M,Chemicals & Adhesives,3,18.80,3,,YG577,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6963,1227,TOO-HAM-BAL-GT1.0LB,PCS,Glotool Ball Pein Hammer 1.0LB,Hand Tools,3,18.50,3,Glotool,1.0LB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6964,1664,NIE-SOC-HAN-DEE-12P-1/2-16MM,PCS,Nietz Dr Deep Cr Socket (12PT) 50045016 16MM,Electrical,3,17.70,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6965,1713,BOS-2608-680-275,PCS,Sds + Drill Bit S3 10 X 200/260MM,Power Tool Accessories,3,17.50,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6966,1698,NIE-SOC-HAN-DEE-06P-1/2-16MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042016 16MM,Electrical,3,16.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6967,1697,NIE-SOC-HAN-DEE-06P-1/2-09MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042009 9MM,Electrical,3,16.70,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6968,2121,TOO-NIE-ALL-KEY-10MM,PCS,Nietz E/long Ball Point Satin Wrch 53252100 10MM,Power Tools,3,16.50,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6969,1760,TOO-COM-GLO-23MM,PCS,Glotool Combination Wrench 23MM,Hand Tools,3,15.40,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6970,1731,"TOO-NIE-SOC-HAN-1/2""-24MM",PCS,Nietz Dr Chrome Socket (12PT)50043024 24MM,Electrical,3,13.90,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6971,1730,"TOO-NIE-SOC-HAN-1/2""-23MM",PCS,Nietz Dr Chrome Socket (12PT)50043023 23MM,Electrical,3,13.80,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6972,2153,BOS-2608-900-571,PCS,Hex 9 Multi Purpose D/bit 5 X 50 X 100MM,Power Tools,3,13.20,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6973,1717,NIE-PLU-SOC-50046621,PCS,Nietz Spark Plug Socket 50046621,Electrical,3,12.90,3,Nietz,13/16IN,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6974,1318,NIETZ-MOU-FLA-WHE-57121060,PCS,Nietz Mounted Flap Wheel 57121060,Abrasives & Cutting,3,12.50,3,Nietz,25X20X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6975,1775,"TOO-NIE-SOC-HAN-1/2""-21MM",PCS,Nietz Dr Chrome Socket (12PT)50043021 21MM,Electrical,3,12.50,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6976,1779,BOS-2608-633-528,PCS,Jigsaw Blade T234X,Power Tool Accessories,3,12.20,3,Bosch,T234X,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6977,2314,BOS-1619-P20-086,SET,Carbon Brush For Gbm 350,Power Tools,3,10.90,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6978,1320,NIETZ-MOU-FLA-WHE-57142060,PCS,Nietz Mounted Flap Wheel 57142060,Abrasives & Cutting,3,10.30,3,Nietz,40X25X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6979,1891,DRI-SDS-GT02-15260,PCS,Glotool Sds Drill 15 X 260MM,Power Tool Accessories,3,10.00,3,Glotool,GT-A02,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6980,1975,BOS-2608-631-017,PCS,Jigsaw Blade T127D,Power Tool Accessories,3,9.20,3,Bosch,T127D,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6981,1043,BOS-2608-603-703,PCS,Flexible Flap Disc 100MM P120,Power Tools,3,9.10,3,Bosch,P120,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6982,1044,BOS-2608-603-706,PCS,Flexible Flap Disc 100MM P220,Power Tools,3,9.10,3,Bosch,P220,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6983,1956,"TOO-NIE-SOC-HAN-1/2""-15MM",PCS,Nietz Dr Chrome Socket (12PT)50043015 15MM,Electrical,3,8.80,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6984,1449,NIETZ-MOU-FLA-WHE-57122080,PCS,Nietz Mounted Flap Wheel 57122080,Abrasives & Cutting,3,7.90,3,Nietz,25X25X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6985,1450,NIETZ-MOU-FLA-WHE-57122120,PCS,Nietz Mounted Flap Wheel 57122120,Abrasives & Cutting,3,7.90,3,Nietz,25X25X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6986,1459,NIETZ-MOU-FLA-WHE-57110060,PCS,Nietz Mounted Flap Wheel 57110060,Abrasives & Cutting,3,7.90,3,Nietz,20X15X6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6987,2013,"TOO-NIE-SOC-HAN-1/2""-9MM",PCS,Nietz Dr Chrome Socket (12PT)50043009 9MM,Electrical,3,7.80,3,Nietz,12PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6988,2517,TOO-NIE-ALL-KEY-04MM,PCS,Nietz E/long Ball Point Satin Wrch 53252040 4MM,Power Tools,3,6.50,3,Nietz,,reopen,pending,https://nietz.com.my/,,,recover-pass1,Q: nietz.com.my official (416 hand tools); specific code 53252040 not surfaced in search results returned.,yes,open,,,
6989,2389,TOO-COM-GLO-10MM,PCS,Glotool Combination Wrench 10MM,Hand Tools,3,4.50,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6990,1089,NIP-SPO-LES-5L-T,CAN,5L Nippon Spot-less Plus Tint Base,Paint & Sundries,3,0.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6991,2561,INS-IS6099,NOS,One Piece Wash Down WC S-TRAP-250MM IS6099,Plumbing,2,1490.00,3,,S-TRAP-250MM,reopen,pending,https://saniware.com/product/wc-2076-s250/,,,manus-2559-2608,"PENDING: Official Saniware page was opened for WC-2076-S250, but the source row names IS6099 and no exact IS6099 mapping/image was established; the related S-trap page was not substituted. Queries recorded in search_queries.",yes,open,,,
6992,2025,VAC-DEC-ROB-BRVA425B00-B1,UNIT,Black+decker Robovac + Mop Blk,Housewares,2,1099.00,3,,BRVA425B00,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6993,1486,PUM-WTR-JHP3-40,UNIT,Water Pump Complete Set JHP3-40,Pumps & Water,2,1019.00,3,,JHP3-40,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6994,1648,DC-JZ2060iEK,SET,Cordless Brushless Driver/hammer Drill 20V (4.0AH X2/4A) / DCJZ2060I,Power Tools,2,969.00,3,,X2/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6995,1209,SIN-SKS-230-8545L-S600-SIL,PCS,Handmade S/s Dbl Bowl K/sink,Kitchen & Sinks,2,949.00,3,,SKS-230-8545L-SS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6996,1623,PUM-WTR-MARLINO-CPM190,UNIT,Marlino Centrifugal Pump,Pumps & Water,2,945.00,3,,CPM190,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6997,1647,DC-DCPL208EK-20V,SET,Cordless Brushless Impact Driver (20V) (4.0AH X2/4A),Power Tools,2,918.00,3,,X2/4A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6998,1067,"FAN-CEI-KDK-K12UX-48""",PCS,Kdk 48 LED Ceiling Fan Remote Control,Fans & Ventilation,2,899.00,3,,K12UX,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6999,1527,PUM-WTR-JHP2-30,UNIT,Water Pump Complete Set JHP2-30,Pumps & Water,2,899.00,3,,JHP2-30,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7000,1640,X-STA-HAM-EVO185B1,UNIT,Black+decker Multi Evo Tools + 3 Heads,Power Tools,2,895.00,3,,EVO185B1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7001,1755,DL5-WAT-FIL-1042/M,PCS,1042 Outdoor Sand Filter Matt,Pumps & Water,2,849.00,3,,SUS304,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7002,1158,BATH-CBFAL66633-WHI,PCS,Cab Alum. 5IN1 Bathroom Furnit. Se-whi,Bathroom,2,839.00,3,,5IN1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7003,1159,BATH-CBFAL66634-BLK,PCS,Cab Alum. 5IN1 Bathroom Furnt. Set-blk,Bathroom,2,839.00,3,,5IN1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7004,1210,TOI-TRP-WC-CWC7603-S-SH(250MM),PCS,Cab One Piece Water Closet Washdown Flush Tech,Bathroom,2,749.00,3,,CWC7603-S-SH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7005,1171,BATH-CBFAL66627-BLK,PCS,Cab 5IN1 Alum. Bath Furn. Set (blk),Bathroom,2,719.00,3,,5IN1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7006,1172,BATH-CBFAL66628-WHI,PCS,Cab 5IN1 Alum. Bath Furn. Set (whi),Bathroom,2,719.00,3,,5IN1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7007,1761,TOO-DRI-20V,UNIT,Mr. Mark 20V Brushless Impact Drill (2X3.0AH Batt.),Power Tools,2,719.00,3,,2X3.0AH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7008,2196,FRE-MID-MD-RC207FZB01,PCS,Midea Chest FREEZER-142L MD-RC207FZB01,Other,2,718.00,3,,FREEZER-142L,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7009,1224,SHO-CAB-CSH1071,UNIT,"Cabana Brass Shower Set (12"")",Bathroom,2,699.00,3,,CSH1071,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7010,1267,TOI-TRP-WC-CWC7601-RL-S(250MM),PCS,Cab One Piece Water Closet Washdown W Rimless Flush Tech,Bathroom,2,689.00,3,,CWC7601-RL-S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7011,2353,LAD-H/D-STRO-DS10,UNIT,Strongman D/s H/d Ladder DSHD10 10STEP,Ladders & Access,2,659.00,3,,DSHD10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7012,2384,LAD-H/D-STRO-DS09,UNIT,Strongman D/s H/d Ladder DSHD09 9STEP,Ladders & Access,2,599.00,3,,DSHD09,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7013,1816,VAC-DEC-BHFEA18D1,UNIT,Black+decker Avenger 20V Cordless Stick Vacuum,Power Tools,2,598.00,3,,BHFEA18D1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7014,2364,WEL-MAC-STA-MIG160,UNIT,Starweld Skill Welding Machine 1KG Acc,Welding,2,579.00,3,,ACC.MIG160,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7015,2421,LAD-ALU-WEL-D12,UNIT,Alum Welded Ladder - D12,Ladders & Access,2,569.00,3,,D12,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7016,1250,"FAN-CEI-SIB-SI12-52""",SET,Siberiair 52 Ceiling Fan,Fans & Ventilation,2,499.00,3,,LIGHT-SI12,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7017,1336,SIN-CAB-CKS315,PCS,Cabana S/steel Kitchen Sink CKS315,Kitchen & Sinks,2,499.00,3,,CKS315,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7018,1245,"FAN-CEI-KDK-K14PH-WA-56""",PCS,56 Kdk DC Ceiling Fan (wood Acacia),Fans & Ventilation,2,498.00,3,,K14PH-WA,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7019,1889,DC-DCKIT36BK,SET,+ (2.0AH X2/3A),Power Tools,2,498.00,3,,X2/3A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7020,1378,MIX-CAB-C8122,PCS,Cabana Bath/shower MIXER-C8122,Bathroom,2,488.00,3,,MIXER-C8122,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7021,2514,LAD-ALU-WEL-D10,UNIT,Alum Welded Ladder - D10,Ladders & Access,2,485.00,3,,D10,reopen,pending,https://nietz.com.my/product-category/general-hardware/ladders/,,,recover-pass1,Q: nietz.com.my ladders category live; no 'Welded Ladder D10' product name/code listed.,yes,open,,,
7022,1297,PSN-MJ-DJ01SSL,PCS,Juicer-silver,Home Appliances,2,479.00,3,,MJ-DJ01SSL,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7023,1908,PUM-TSU-HPC6120,UNIT,Tsunami High Pressure Cleaner,Power Tools,2,465.00,3,,HPC6120,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7024,2030,ELE-LED-FLO-SOR-300W-6500K,PCS,Ilite Solar Spotlite ILS-300W 6500K,Electrical,2,459.00,3,,ILS-300W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7025,1384,INS-IS1503,SET,Wall Hung Basin & Pedestal Set,Bathroom,2,450.00,3,,IS1503,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7026,1351,EXH-FAN-OS-18EF,PCS,Osaki Industrial Exhaust Fan 18 240V,Fans & Ventilation,2,429.00,3,,OS-18EF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7027,1341,FAN-CEI-KDK-K14XZ,SET,Kdk Ceiling Fan,Fans & Ventilation,2,409.00,3,,K14XZ,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7028,1407,VAC-DEC-D1E20V,UNIT,Black+decker 20V Max Pc Dustbuster+ Bat 2.0AH,Home Appliances,2,398.00,3,,BCHV001D1E,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7029,2057,DC-M1Q-FF-65,SET,Jig Saw / DMQ65,Power Tools,2,398.00,3,,DMQ65,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7030,2124,X-BOS-0601-216-1L6,UNIT,Gsb 10RE Impact Drill Set,Power Tools,2,395.00,3,,10RE,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7031,1075,BOS-0603-947-080,UNIT,Bosch 3.6V Cordless Easy Air Pump,Power Tools,2,388.00,3,Bosch,,reopen,pending,,,,g2500,Source item code 0603-947-080 differs from official regional 0603947000; exact Malaysian image state not preserved.,yes,open,,,
7032,1498,WAS-BAS-IS8025A,NOS,IS8025A Art Basin,Bathroom,2,379.00,3,,IS8025A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7033,1086,BOS-2608-615-005,PCS,"Standard For Concrete 300MM (12"")",Power Tools,2,375.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7034,2058,DOR-WOO-NA11,PCS,NA11 Solid Door 33 3/4 X 83,Doors & Hardware,2,375.00,3,,NA11,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7035,2130,LAS-MAC-HTM-5500,SET,Hitmax Laser Level Machine (w,Power Tools,2,368.00,3,,HTM-5500,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7036,1461,TAP-CAB-CB4907,UNIT,Cabana Basin Cold Tap CB4907,Bathroom,2,362.00,3,,CB4907,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7037,1456,EXH-FAN-OS-16EF,PCS,Osaki Industrial Exhaust Fan 16 240V,Fans & Ventilation,2,348.00,3,,OS-16EF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7038,1517,VAC-DEC-DVA315JF,UNIT,Black+decker 10.8V Mpp Hand Vacuum,Home Appliances,2,338.00,3,,DVA315JF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7039,1447,"FAN-WALL-NIKO-26""",PCS,Niko Fi- 26 Ind. Wall Fan 240V,Fans & Ventilation,2,329.00,3,,FB-65,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7040,1485,MIR-GLO-S-GLC4001N(LED),PCS,Dia. (round) LED Mirror (led),Lighting,2,328.00,3,,DIA.600X4MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7041,2176,TOO-WRE-AIR-EA-1302,UNIT,Esko 1/2 Air Impact Wrench,Power Tools,2,319.00,3,,EA-1302,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7042,1418,"FAN-WALL-KDK-KU453-18""",PCS,18 Kdk Wall Fan,Fans & Ventilation,2,318.00,3,,KU453,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7043,2084,DOR-WOO-KY503,PCS,KY503 33 3/4 X 83,Doors & Hardware,2,318.00,3,,KY503,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7044,1534,FAN-STA-OS-20SF,PCS,Osaki Commercial Stand Fan 20,Fans & Ventilation,2,299.00,3,,OS-20SF,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7045,2074,GAR-SPR-TAR-BAT-16LTR,SET,Target Sprayer Electric,Outdoor & Garden,2,299.00,3,,16.0LTR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7046,1747,"IND-TRO-KINTA-10""",UNIT,"King Kong H/d Two Wheel Hand Trolley- (10"")",Building Materials,2,298.00,3,,KT-1028,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7047,1574,BAS-CAB-CWB1409-CB,PCS,Cabana Counter Top Basin,Bathroom,2,288.00,3,,CWB1409-CB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7048,1636,MIX-CAB-CB4723,PCS,Cabana Bath/shower MIXER-CB4723,Bathroom,2,279.00,3,,MIXER-CB4723,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7049,1460,NIP-ODO-SFT-MATT-5L-P,CAN,5L Nippon Odourlite Soft Matt - P,Paint & Sundries,2,277.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7050,1501,FAN-STA-PSN-F-MX405-CA,PCS,MX405-16 Stand Fan (champagne),Fans & Ventilation,2,269.00,3,,MX405-16,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7051,1535,FAN-STA-PSN-F-MX405-BC,PCS,MX405-16 Stand Fan (purplish Blue),Fans & Ventilation,2,269.00,3,,MX405-16,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7052,2193,DC-ZIJ-FF04-13(SET),SET,Electric Impact Drill / DZJ04-13,Power Tools,2,268.00,3,,DZJ04-13,reopen,pending,,,,recover-pass1,Q: Z1J-FF04-13 = China-market 500W impact drill set (ZH B2B listing only); not on global dongchengtool.com. cn_market_sku_no_global_page.,yes,open,,,
7053,1522,GAS-STO-BGC-8826,PCS,Butterfly Double Gas Stove BGC-8826,Kitchen & Sinks,2,259.00,3,,BGC-8826,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7054,1148,BOS-0601-1C1-0L0,UNIT,Gbm 400 Drill,Power Tools,2,258.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7055,1521,"FAN-WALL-KDK-KU-408-YG-16""",PCS,Kdk Wall FAN-16 KU408-YG,Fans & Ventilation,2,249.00,3,,FAN-16,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7056,1552,GAS-STO-BGC-933/305,PCS,Butterfly SS Double G/cooker,Home Appliances,2,249.00,3,,BGC-933/305,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7057,1625,TOI-CER-CS102WH,NOS,Ceramic Cistern Only - T506(L/W),Bathroom,2,239.00,3,,T506,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
7058,1856,"IND-TRO-KINTA-8""",UNIT,"King Kong H/d Two Wheel Hand Trolley- (8"")",Building Materials,2,239.00,3,,KT-0825,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
