item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
KHI-COO-RC806N,SET,Khind 0.6L Rice Cooker (light Winter GREY)-RC806N,Home Appliances,3,95.00,80.0,1,Khind,RC806N,khind:khind-rice-cooker-light-winter-rc806n,1,,,,pending,,pending,,,,
KHI-TOA-BT808,SET,Khind Bread Toaster (mint),Home Appliances,4,72.00,80.0,1,Khind,2SLICES,khind:khind-bread-toaster-mint,1,,,,pending,,pending,,,,
STA-PRE-WAS-BCPC20D1,UNIT,Black+decker 20V Power Cleaner,Chemicals & Adhesives,2,645.00,80.0,1,Stanley,BCPC20D1,stanley:decker-power-cleaner,1,,,,pending,,pending,,,,
STI-BRU-CUT-FR3001,UNIT,Stihl Brush Cutter,Outdoor & Garden,2,558.00,80.0,1,STIHL,FR3001,stihl:stihl-brush-cutter,1,,,,pending,,pending,,,,
BOS-AQSD110F,UNIT,Adelino Submersible Sewage Pump 1.1KW,Pumps & Water,1,1299.00,79.9,1,Bosch,1.1KW,bosch:adelino-submersible-sewage-pump-1-1kw,1,,,,pending,,pending,,,,
NIP-PHG-1L-P,CAN,1L Platone High Gloss Paster Base,Paint & Sundries,84,38.70,79.9,1,Nippon Paint,,nippon-paint:platone-high-gloss-paster-base,2,,,,pending,,pending,,,,
PSN-TK-CS10-WMA,PCS,Panasonic Water Purifier (white),Home Appliances,1,309.00,79.8,1,Panasonic,CS200-WMA,panasonic:panasonic-water-purifier,1,,,,pending,,pending,,,,
STA-CHO-SSC22,UNIT,Stanley Chopsaw 2200W 355MM,Power Tools,2,628.00,79.8,1,Stanley,SSC22,stanley:stanley-chopsaw,1,,,,pending,,pending,,,,
BOS-0601-9K3-1L2C1,SET,Gsb + Gdr Kit Combo Kit,Power Tools,1,1149.00,79.7,1,Bosch,185-LI,bosch:gsb-gdr-kit-combo-kit,1,,,,pending,,pending,,,,
NIP-PHG-5L-P,CAN,5L Platone High Gloss Paster Base,Paint & Sundries,22,143.70,79.7,1,Nippon Paint,,nippon-paint:platone-high-gloss-paster-base,2,,,,pending,,pending,,,,
OVEN-KHI-TOA-OT3005,SET,Khind Oven Toaster (black),Home Appliances,1,378.00,79.7,1,Khind,OT3005,khind:khind-oven-toaster,1,https://khind.com.my/collections/user-manuals?page=28,,Khind Malaysia,pending,A,candidate,,,,Official Khind manual collection lists exact OT3005 electric oven.
PAI-SPR-SAM-2K01,PCS,Samurai Clearcoat Spray,Paint & Sundries,21,46.90,79.7,1,Samurai,2-COMPONENT,samurai:samurai-clearcoat-spray,1,,,,pending,,pending,,,,
NIP-QSH-EXT-20L-P,DRUM,18L Nippon Q-shield Extra Pastel Base,Paint & Sundries,7,440.70,79.6,1,Nippon Paint,,nippon-paint:nippon-q-shield-extra-pastel-base,3,,,,pending,,pending,,,,
PSN-TK-CS200C-EX,PCS,Panasonic Water Cartridge,Home Appliances,3,86.00,79.6,1,Panasonic,CS200C,panasonic:panasonic-water-cartridge,1,,,,pending,,pending,,,,
STA-TRI-ST55,UNIT,Stanley 550W 6.35MM Corded Trimmer,Power Tools,4,279.00,79.6,1,Stanley,ST55-XD,stanley:stanley-corded-trimmer,1,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-3937-MB,PCS,Saniware Premier Kitchen Pillar Sink Tap-matt Blk,Kitchen & Sinks,2,169.00,79.6,1,Saniware,SWP-SS-304-3937-MB,saniware:saniware-premier-kitchen-pillar-sink-tap-matt-blk,1,,,,pending,,pending,,,,
BOS-0611-338-9L1,UNIT,Gsh 5MX Demolition Hammer,Power Tools,1,1098.00,79.5,1,Bosch,5MX,bosch:gsh-5mx-demolition-hammer,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP38Z1-10W,PCS,Megaman LED Stick Bulb E27 YTP38Z1 10W/6500K,Lighting,18,11.90,79.5,1,Megaman,E27,megaman:megaman-led-stick-bulb-e27-ytp38z1-6500k,1,,,,pending,,pending,,,,
X-LOC-YALE-Y120B-50-KA3,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA3,Lifting & Rigging,2,265.00,79.5,1,Yale,Y120B-50-KA3,yale:yale-key-alike-boron-shackle-padlock-y120b-50,3,,,,pending,,pending,,,,
ELE-CAB-WIR-MKK-1.5MM-YELLOW,ROLL,MKK Cable 1.5MM (7/0.39MM) Yellow,Electrical,23,49.50,79.4,1,MKK,7/0.39MM,mkk:mkk-cable-7,7,,,,pending,,pending,,,,
NIP-WTRB-5L-P,CAN,5L Nippon Weatherbond Quartz Pastel Base,Paint & Sundries,12,0.00,79.4,1,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-pastel-base,3,,,,pending,,pending,,,,
STA-POL-SP137,UNIT,Stanley 1300W 180MM Polisher,Power Tools,3,398.00,79.4,1,Stanley,SP137,stanley:stanley-polisher,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTP38Z1-10W-4000K,PCS,Megaman LED Stick Bulb E27 YTP38Z1 10W/4000K,Lighting,17,11.90,79.3,1,Megaman,E27,megaman:megaman-led-stick-bulb-e27-ytp38z1-4000k,1,,,,pending,,pending,,,,
FAN-CEI-DEKA-CCNL54RG12,UNIT,Deka Ceiling Fan Geno Rose Gold,Fans & Ventilation,1,318.00,79.3,1,Deka,54LED,deka:deka-ceiling-fan-geno-rose,1,,,,pending,,pending,,,,
FAN-FLO-KHI-FF1803B,SET,Floor Fan 18,Fans & Ventilation,1,249.00,79.3,1,Khind,KHIND-FF1803B,khind:floor-fan-18,1,,,,pending,,pending,,,,
STA-PLA-STEL630,UNIT,Stanley Planer 82MM,Power Tools,3,415.00,79.3,1,Stanley,STEL630,stanley:stanley-planer,1,,,,pending,,pending,,,,
BOS-0601-387-0L0,UNIT,Gex Eccentric Disc Sander 125-1A,Power Tools,2,559.00,79.2,1,Bosch,125-1A,bosch:gex-eccentric-disc-sander-125,1,,,,pending,,pending,,,,
ELE-D/L-MEG-YTG45Z1-5W,PCS,Megaman G45 E27 LED Bulb YTG45Z1/5W 5W/6500K,Lighting,26,7.50,79.2,1,Megaman,G45,megaman:megaman-g45-e27-led-bulb-ytg45z1-6500k,1,,,,pending,,pending,,,,
NIP-SEA-5170-20L,DRUM,20L Nippon Acrylic 5170 Wall Sealer,Paint & Sundries,6,539.00,79.2,1,Nippon Paint,,nippon-paint:nippon-acrylic-5170-wall-sealer,3,,,,pending,,pending,,,,
NIP-VIN-EAS-15L-A,DRUM,15L Nippon Vinilex Easywash Accent Base,Paint & Sundries,8,0.00,79.2,1,Nippon Paint,,nippon-paint:nippon-vinilex-easywash-accent-base,3,,,,pending,,pending,,,,
TAP-SAN-SWS-304-3964,PCS,Saniware Sliver Kitchen W Sink Tap,Kitchen & Sinks,4,62.00,79.2,1,Saniware,SWS-304-3964,saniware:saniware-sliver-kitchen-w-sink-tap,1,,,,pending,,pending,,,,
JUG-KHI-KET-EK5813,SET,Khind 1.7L Jug Kettle (white),Home Appliances,4,59.00,79.1,1,Khind,EK5813,khind:khind-jug-kettle,1,https://khind.com.my/collections/user-manuals?page=28,,Khind Malaysia,pending,A,candidate,,,,Official Khind manual collection lists exact EK5813 1.7L jug kettle.
NIP-PHG-5L-MBLK,CAN,5L Platone High Gloss 8103 Matt Black,Paint & Sundries,19,148.00,79.1,1,Nippon Paint,,nippon-paint:platone-high-gloss-8103-matt,2,,,,pending,,pending,,,,
NIP-SAT-GLO-5L-145,CAN,5L Nippon Satin Glo 145 White,Paint & Sundries,14,229.00,79.1,1,Nippon Paint,,nippon-paint:nippon-satin-glo-145,2,,,,pending,,pending,,,,
NIP-WTRB-18L-A,DRUM,18L Nippon Weatherbond Quartz Accent Base,Paint & Sundries,5,0.00,79.1,1,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-accent-base,3,,,,pending,,pending,,,,
NIP-WTRB-18L-T,DRUM,18L Nippon Weatherbond Quartz Tint Base,Paint & Sundries,5,0.00,79.1,1,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-tint-base,3,,,,pending,,pending,,,,
TAP-SAN-SWP-SS-304-3938-MB,PCS,Saniware Premier Double Spout Kit. Wall Sink Tap-matt Blk,Kitchen & Sinks,1,288.00,79.1,1,Saniware,SWP-SS-304-3938-MB,saniware:saniware-premier-double-spout-kit-wall-sink-tap,1,,,,pending,,pending,,,,
"HOS-FLE-GLO-60""",PCS,Glotool Flexible Tube F1/2 X F12 X 60,Outdoor & Garden,8,16.90,79.0,1,Glotool,F1/2,glotool:glotool-flexible-tube-f1-2-x-f12-x,9,,,,pending,,pending,,,,
NIP-PHG-5L-D,CAN,5L Platone High Gloss Deep Base,Paint & Sundries,20,142.60,79.0,1,Nippon Paint,,nippon-paint:platone-high-gloss-deep-base,2,,,,pending,,pending,,,,
BOS-0601-9K3-0L2,UNIT,Gsr Batt. Screwdriver 185-LI,Hand Tools,4,698.00,78.8,1,Bosch,185-LI,bosch:gsr-batt-screwdriver-185-li,1,,,,pending,,pending,,,,
CHA-SAW-STIHL-MS230,UNIT,Stihl Chainsaw 18 Stihl Chain & Guide BAR,"Rope, Chain & Netting",2,1089.00,78.8,1,STIHL,MS230,stihl:stihl-chainsaw-18-stihl-chain-guide-bar,1,,,,pending,,pending,,,,
FAN-CEI-DEKA-CX156BK12,UNIT,Deka Ceiling Fan X-one 56 Blk,Fans & Ventilation,20,159.00,77.7,1,Deka,,deka:deka-ceiling-fan-x-one-56-blk,1,,,,pending,,pending,,,,
BOS-0600-8A7-FLO,UNIT,Easy Aqt 110 High P/cleaner,Chemicals & Adhesives,22,488.00,77.0,1,Bosch,,bosch:easy-aqt-110-high-p-cleaner,1,,,,pending,,pending,,,,
BOS-0601-375-6L0,UNIT,Gws 060 Angle Grinder,Power Tools,50,169.00,76.3,1,Bosch,,bosch:gws-060-angle-grinder,1,https://www.bosch-pt.com.my/my/media/country_content/services/downloads/catalogues/bosch_pt_programme_jan21.pdf,,Bosch Malaysia,pending,A,candidate,,,,Official catalogue matches GWS 060 and order number 0 601 375 6L0; commercial image permission still required.
STA-HAM-BRU-SBH900M2K,UNIT,Stanley Fatmax V20 Brushless Sds Plus Hammer Drill,Power Tool Accessories,3,1329.00,76.2,1,Stanley,V20,stanley:stanley-fatmax-v20-brushless-sds-plus-hammer-drill,1,,,,pending,,pending,,,,
ELE-FAJAR-FLX-2.5MM-GREY,MTR,Fajar 2.5MM (50/0.25) X Flexible Cable (grey) (COIL),Electrical,2,12.90,76.1,1,Fajar,3CORE,fajar:fajar-50-0-25-x-flexible-cable-coil,1,,,,pending,,pending,,,,
ELE-CAB-FLE-P40163CW-ROLL,ROLL,Taicon 40/016 X Flexible Cable,Electrical,22,129.00,75.4,1,Taicon,3CORE,taicon:taicon-40-016-x-flexible-cable,1,,,,pending,,pending,,,,
TAR-SHT-GT2-O/B-6',MTR,Glotool PE Trap (GT-02) 6'X70YDS,Plumbing,10,8.90,74.8,1,Glotool,GT-02,glotool:glotool-pe-trap-gt-02-6-x70yds,1,,,,pending,,pending,,,,
NIP-ROOF-20L-T,UNIT,20L Nippon Roof Coating Tint Base,Building Materials,4,0.00,74.7,1,Nippon Paint,,nippon-paint:nippon-roof-coating-tint-base,2,,,,pending,,pending,,,,
BOS-0611-338-5L0,UNIT,Gsh 500 Demolition Hammer,Power Tools,5,938.00,73.8,1,Bosch,,bosch:gsh-500-demolition-hammer,1,,,,pending,,pending,,,,
BOS-0611-272-1L4,UNIT,Gbh 2-24 Dre Rotary Hammer Set,Power Tools,6,619.00,73.3,1,Bosch,,bosch:gbh-2-24-dre-rotary-hammer-set,1,,,,pending,,pending,,,,
NIP-WTRB-18L-WHITE,CAN,18L Nippon Weatherbond Quartz 145 White,Paint & Sundries,6,599.00,73.0,1,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-145,1,,,,pending,,pending,,,,
BOS-0600-8A7-AL0,UNIT,Aquatak 125 High P/cleaner,Chemicals & Adhesives,5,895.00,72.9,1,Bosch,,bosch:aquatak-125-high-p-cleaner,1,,,,pending,,pending,,,,
NIP-WTRB-WHI-15004,CAN,18L Nippon Weatherbond Quartz 15004 Ws White,Paint & Sundries,6,495.00,72.3,1,Nippon Paint,,nippon-paint:nippon-weatherbond-quartz-15004-ws,1,,,,pending,,pending,,,,
NIP-WTRB-5L-WHITE,CAN,5L Nippon Weatherbond 145 White,Paint & Sundries,11,298.00,72.1,1,Nippon Paint,,nippon-paint:nippon-weatherbond-145,1,,,,pending,,pending,,,,
BOS-0601-6A0-0L0,UNIT,Gkf 550 Router,Power Tools,7,398.00,71.9,1,Bosch,,bosch:gkf-550-router,1,,,,pending,,pending,,,,
STA-HIGH-PRE-WAS-K2,UNIT,Karcher K2 Power Vps High Pressure Washer,Power Tools,3,875.00,71.8,1,Stanley,,stanley:karcher-k2-power-vps-high-pressure-washer,1,,,,pending,,pending,,,,
STA-PRE-WAS-K3-DEL,UNIT,Karcher Pressure Washer K3 Deluxe Premium,Power Tools,2,1329.00,71.7,1,Stanley,,stanley:karcher-pressure-washer-k3-deluxe-premium,1,,,,pending,,pending,,,,
X-STA-PRE-WAS-K4,UNIT,Karcher K4 Basic High Pressure Cleaner,Power Tools,2,1299.00,71.5,1,Karcher,,karcher:karcher-k4-basic-high-pressure-cleaner,1,,,,pending,,pending,,,,
BOS-2608-600-017,PCS,4 Grinding Disc,Abrasives & Cutting,1154,3.50,70.3,1,Bosch,,bosch:4-grinding-disc,1,,,,pending,,pending,,,,
CIMA-DL-L-199Y-RND-18W-CIELO-DL,SET,Cielo Iii 199Y 18W L/dl (rnd/daylight),Lighting,262,16.90,69.9,1,,199Y,unbranded:cielo-iii-199y-l-dl-rnd-daylight,1,,,,pending,,pending,,,,
AGR-NET-SUN-GLO-70%,MTR,Glotool Sun Shade Netting (70%),"Rope, Chain & Netting",27,2.90,67.9,1,Glotool,,glotool:glotool-sun-shade-netting-70,1,,,,pending,,pending,,,,
SIN-CKS7406,PCS,Cabana Kitchen Sink CKS7406,Kitchen & Sinks,5,588.00,67.6,1,,CKS7406,unbranded:cabana-kitchen-sink-cks7406,1,,,,pending,,pending,,,,
MIR-SBC-600603A,SET,S600 Bathroom Cabinet Set (610X475X450MM),Bathroom,5,559.00,67.5,1,,S600,unbranded:s600-bathroom-cabinet-set-610x475x450mm,1,,,,pending,,pending,,,,
ELE-CAB-FLE-7076,ROLL,Yazaki 70/076 3C Flexible Cable White,Electrical,19,299.00,67.1,1,Yazaki,,yazaki:yazaki-70-076-3c-flexible-cable,1,,,,pending,,pending,,,,
ELE-CAB-FAJ-2.5MM-80M,ROLL,Fajar 2C X 2MM Twin Flat Wire,Electrical,15,349.00,67.0,1,Fajar,,fajar:fajar-2c-x-twin-flat-wire,1,,,,pending,,pending,,,,
DC-DCSM03-100EK,SET,Cordless Brushless Angle Grinder 20V,Power Tools,6,898.00,64.5,1,,DCSM03-100EK,unbranded:cordless-brushless-angle-grinder,1,,,,pending,,pending,,,,
PUM-WTR-JHP4-40,UNIT,Water Pump Complete Set JHP4-40,Pumps & Water,3,1119.00,64.4,1,,JHP4-40,unbranded:water-pump-complete-set-jhp4-40,1,,,,pending,,pending,,,,
DC-20V-SETS-XB,SET,"DCZC0424Z, DCPB488Z, / Cordless Full Sets Xb",Power Tools,2,1865.00,63.9,1,,DCZC0424Z,unbranded:dczc0424z-dcpb488z-cordless-full-sets-xb,1,,,,pending,,pending,,,,
DC-20V-XA,SET,"20V DCZC22Z, DCJZ2060IZ, - Sets Xa",Power Tools,2,1695.00,63.7,1,,DCZC22Z,unbranded:dczc22z-dcjz2060iz-sets-xa,1,,,,pending,,pending,,,,
"DOR-HIN-JTC-SSS-4""",SET,"Smr S/steel Hinges 4""X3""X2.0MM",Doors & Hardware,330,6.50,63.3,1,,X2.0MM,unbranded:smr-s-steel-hinges-4-x3-x2,1,,,,pending,,pending,,,,
SUMO-SM-138,UNIT,Sumo High Pressure Washer 130 BAR,Power Tools,2,1369.00,63.2,1,,SM-138,unbranded:sumo-high-pressure-washer-130-bar,1,,,,pending,,pending,,,,
DL5-WAT-FIL-0942-GRY,UNIT,DL5 Dalqua 9''X42 Water Filt Sys-fiber Tank Gry,Other,19,349.00,61.6,1,,DL5,unbranded:dl5-dalqua-9-x42-water-filt-sys-fiber,1,,,,pending,,pending,,,,
IND-CEM-50KGS,BAG,Portland Limestone Cement,Building Materials,116,24.90,61.0,1,,50KGS,unbranded:portland-limestone-cement,1,,,,pending,,pending,,,,
"PIP-HDPE-25MM-3/4""",MTR,"HDPE Pipe 25MM (3/4"") PN12.5(MS-1058)",Plumbing,20,3.20,57.3,1,,PN12.5,unbranded:hdpe-pipe-3-4-pn12-5-ms-1058,1,,,,pending,,pending,,,,
WOO-PLY-3.6MM,PCS,Plywood 3.6MM X 4 X 8,Building Materials,72,27.90,57.2,1,,,unbranded:plywood-x-4-x-8,3,,,,pending,,pending,,,,
IND-GAL-WIRE-20#-COIL,COIL,20 X 12KG Wire,Electrical,99,50.00,56.4,1,,,unbranded:20-x-wire,3,,,,pending,,pending,,,,
ELE-D/L-ECO-3030-24W,PCS,Hms Downlite Hsp 503-24W 6500K,Electrical,154,19.90,56.1,1,,503-24W,unbranded:hms-downlite-hsp-503-6500k,1,,,,pending,,pending,,,,
TOO-BOS-BAG-101,PCS,Bossman 20V Angle Grinder 105MM,Power Tools,14,299.00,55.2,1,,,unbranded:bossman-angle-grinder,1,,,,pending,,pending,,,,
IND-WIR-MES-1212-20GX100,FTS,Wire Mesh 1/2/ X 1/2 X 3 X 20G X 100,Electrical,15,2.90,53.4,1,,,unbranded:wire-mesh-1-2-x-1-2-x,2,,,,pending,,pending,,,,
BAT-ENE-MAX-AA4PCS,PCK,En Max Aa 4 Pc,Electrical,128,16.80,52.8,1,,,unbranded:en-max-aa,2,,,,pending,,pending,,,,
BAT-ENE-MAX-AAA4PCS,PCK,En Max Aaa 4 Pc,Electrical,128,16.90,52.8,1,,,unbranded:en-max-aaa,2,,,,pending,,pending,,,,
WOO-HOE-CANGKUL-HARDWOOD,PCS,Kayu Cangkul (hardwood),Building Materials,174,12.90,50.5,1,,,unbranded:kayu-cangkul-hardwood,1,,,,pending,,pending,,,,
IND-ALUM-SHE-FLA-0.3MMX3',KGS,Flat Sheet Alum. 0.3MM X 3,Building Materials,84,33.90,50.3,1,,,unbranded:flat-sheet-alum-x-3,1,,,,pending,,pending,,,,
CEI-FRA-30MM,PCS,Ceiling Frame 30MM,Building Materials,482,2.90,49.9,1,,,unbranded:ceiling-frame,1,,,,pending,,pending,,,,
ROO-ZIN-SHE-10'X35G,PCS,Corrugated Steel Zinc 10 X 35G,Building Materials,87,26.90,49.5,1,,,unbranded:corrugated-steel-zinc-10-x,1,,,,pending,,pending,,,,
NAI-COM-65MM-20KG,PCK,2 1/2 Wire Nail,Fasteners & Fixings,35,3.20,47.6,1,,,unbranded:2-1-2-wire-nail,1,,,,pending,,pending,,,,
ELE-CAB-ZI-C70763G-ROLL,ROLL,Zi 3C X 70/076 PVC Flex Wire (grey),Electrical,12,259.00,47.1,1,,,unbranded:zi-3c-x-70-076-pvc-flex-wire,1,,,,pending,,pending,,,,
PIP-CON-WHI-20MM3M,LTH,"3/4""(20MM) X 2.9M Eep - White",Plumbing,925,2.00,47.0,1,,,unbranded:3-4-x-eep,1,,,,pending,,pending,,,,
NAI-COM-50MM-20KG,PCK,2 Wire Nail,Fasteners & Fixings,25,3.20,46.3,1,,,unbranded:2-wire-nail,1,,,,pending,,pending,,,,
"DRA-COV-TEC-GRE-9""X17""",PCS,Techplas 9 X 17 Drain Cover - Grey,Plumbing,113,15.50,45.6,1,,,unbranded:techplas-9-x-17-drain-cover,1,,,,pending,,pending,,,,
