item_code,uom,display_name,category,stock_qty,price_myr,priority_score,priority_tier,detected_brand,detected_model,suggested_family_key,family_listing_count,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,image_url,local_asset_path,checksum,notes
TOO-COM-IRO-BUL-44MM,PCS,44MM Iron Bull Spanner,Hand Tools,2,113.00,47.5,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,
"TOO-CUT-BOL-GT14""",PCS,Glotool Bolt Clipper 14,Fasteners & Fixings,1,31.90,47.5,3,Glotool,,glotool:glotool-bolt-clipper-14,1,,,,pending,,pending,,,,
"TOO-DRV-BLI-IMP-8""(-)",PCS,"Blimax Impact Screw DRIVER-8""X6MM (-)",Power Tools,4,8.90,47.5,3,,DRIVER-8,unbranded:blimax-impact-screw-driver-8-x6mm,1,,,,pending,,pending,,,,
TOO-EXT-BARW0015A,PCS,1/2 Extension Bars 125MM,Electrical,4,10.50,47.5,3,,W0015A,unbranded:1-2-extension-bars,2,,,,pending,,pending,,,,
TOO-SOC-SET-10-32MM,SET,25PC Socket Wrench - Twn,Hand Tools,2,62.90,47.5,3,,10-32MM,unbranded:socket-wrench-twn,1,,,,pending,,pending,,,,
WAL-DOW-81157-1 BK,PCS,Up Down Lite 81157/1 Bk,Lighting,3,45.00,47.5,3,,,unbranded:up-down-lite-81157-1-bk,1,,,,pending,,pending,,,,
WIN-LOU-YNC-8B,SET,8B Yunco Louvres Window,Doors & Hardware,18,24.80,47.5,3,,,unbranded:8b-yunco-louvres-window,1,,,,pending,,pending,,,,
WOO-SQU-08',PCS,Mrtx List 8 (S4S),Building Materials,40,2.00,47.5,3,,S4S,unbranded:mrtx-list-8-s4s,1,,,,pending,,pending,,,,
ARR-BAN-STE-APB1710,ROLL,Arrow Black Painted Band 17MM X 10M -black,Other,7,26.90,47.4,3,,,unbranded:arrow-painted-band-x,2,,,,pending,,pending,,,,
BNW-BOL-SS304-M12-35MM,PCS,SS 304 Bolt - M12 X 35MM,Fasteners & Fixings,18,2.70,47.4,3,,M12,unbranded:ss-304-bolt-m12-x,5,,,,pending,,pending,,,,
BRA-SHE-BRO-43080,PCS,Esb Shelf Bracket Brown,Housewares,6,15.90,47.4,3,,7-9-B,unbranded:esb-shelf-bracket,1,,,,pending,,pending,,,,
CUT-CIR-30-120MM,SET,Adjustable Circle Cutter,Abrasives & Cutting,4,23.50,47.4,3,,30-120MM,unbranded:adjustable-circle-cutter,1,,,,pending,,pending,,,,
CUT-DEW-DW4724UT,PCS,Diamond Blade Mpp Ultra Thin Turbo,Abrasives & Cutting,3,28.90,47.4,3,,DW4724UT,unbranded:diamond-blade-mpp-ultra-thin-turbo,1,,,,pending,,pending,,,,
DZ-GEN-PSC-30X400X35,PCS,Star Flat Chisel PH65 30 (mm),Hand Tools,2,55.00,47.4,3,,PH65,unbranded:star-flat-chisel-ph65-30-mm,1,,,,pending,,pending,,,,
DZ-GEN-PST-30X400,PCS,Star Bull Point PH65 30 (mm),Other,2,54.90,47.4,3,,PH65,unbranded:star-bull-point-ph65-30-mm,1,,,,pending,,pending,,,,
ELE-METW0453,PCS,Digital Multi-meter W0453,Electrical,7,38.50,47.4,3,,W0453,unbranded:digital-multi-meter-w0453,1,,,,pending,,pending,,,,
FAS-BOL-EXP-1075,PCS,Sh Expansion Bolt M10 X 75,Fasteners & Fixings,3,2.40,47.4,3,,M10,unbranded:sh-expansion-bolt-m10-x-75,1,,,,pending,,pending,,,,
FIT-HDPE-TEE-20MM,PCS,HDPE Tee Equal 20MM,Plumbing,128,3.80,47.4,3,,,unbranded:hdpe-tee-equal,3,,,,pending,,pending,,,,
INS-IS1216(P),PCS,Pedestal IS1216(P),Other,1,148.00,47.4,3,,IS1216,unbranded:pedestal-is1216-p,1,,,,pending,,pending,,,,
KGR-FLO-COA-9285,TIN,Kangaroo Floor Coat 9285 - Brown,Paint & Sundries,3,199.00,47.4,3,,,unbranded:kangaroo-floor-coat-9285,1,,,,pending,,pending,,,,
MOP-REFILL-LIAO-R-A101,PCS,Microfiber Mop Refill (A130101) - Liao,Housewares,9,10.90,47.4,3,,A130101,unbranded:microfiber-mop-refill-a130101-liao,1,,,,pending,,pending,,,,
PLA-BAG-W500-1114,PCK,11 X 14 X Tbag (aa),Packaging,13,6.30,47.4,3,,WHITE/500G,unbranded:11-x-14-x-tbag-aa,1,,,,pending,,pending,,,,
PLA-BAG-W500-1518,PCK,15 X 18 X Tbag (aa),Packaging,13,6.50,47.4,3,,WHITE/500G,unbranded:15-x-18-x-tbag-aa,1,,,,pending,,pending,,,,
SAF-EAR-EM9003,PCS,Picasaf 9007 Ear Muffle (26DB),Safety & Workwear,4,25.90,47.4,3,,26DB,unbranded:picasaf-9007-ear-muffle-26db,1,,,,pending,,pending,,,,
SHH-BLA-NET-NO.3,PCS,"Black Net No. 3 (1 1/2"") (3.5CM)",Fishing & Tackle,6,18.70,47.4,3,,NO.3,unbranded:net-no-3-1-1-2,1,,,,pending,,pending,,,,
SHH-MASK-YD18-TAIWAN,PCS,Swim Mask (taiwan),Fishing & Tackle,6,16.90,47.4,3,,YD-18,unbranded:swim-mask-taiwan,1,,,,pending,,pending,,,,
SHH-ROD-AGS502,PCS,"Hytac Avengers Rod (5'0"")",Fishing & Tackle,2,41.50,47.4,3,,AGS502,unbranded:hytac-avengers-rod-5-0,1,,,,pending,,pending,,,,
SHO-HAN-SET-05375,SET,Ess 509 Shower Set 05375,Bathroom,5,24.90,47.4,3,,,unbranded:ess-509-shower-set-05375,1,,,,pending,,pending,,,,
SWI-SOC-ELE-E021B,PCS,Elegance 2 GANG 1 Way-black (E021B),Electrical,17,24.30,47.4,3,,E021B,unbranded:elegance-2-gang-1-way-e021b,1,,,,pending,,pending,,,,
SWI-SOC-SCH-IP66,PCS,Schneider 13A 3 Pin Combination Switch,Electrical,2,155.00,47.4,3,,SOCKET-IP66,unbranded:schneider-3-pin-combination-switch,1,,,,pending,,pending,,,,
TOO-CLA-GW473250,PCS,Heavy G-shape Clamp 10,Hand Tools,2,59.50,47.4,3,,W0473H,unbranded:heavy-g-shape-clamp-10,1,,,,pending,,pending,,,,
TOO-WRE-KEY-ASUMA-MALK001-A,SET,8PCS (mm) Asuma Alenkey,Power Tools,14,4.80,47.4,3,,,unbranded:mm-asuma-alenkey,2,,,,pending,,pending,,,,
TOO-WRE-KEY-KTBAL12006,SET,King Top 9PCS-6 Ball Point Hex Key Wrench Set 12006,Hand Tools,6,18.90,47.4,3,,9PCS-6,unbranded:king-top-6-ball-point-hex-key-wrench,1,,,,pending,,pending,,,,
"TOO-WRE-OIL-VIV-6""",PCS,Viviv Oil Filter WRENCH-6 Chain,Hand Tools,7,16.50,47.4,3,,WRENCH-6,unbranded:viviv-oil-filter-wrench-6-chain,1,,,,pending,,pending,,,,
VAL-ANG-VIP-V4113,PCS,Vip Brand Chrome Angle Valve,Plumbing,9,30.90,47.4,3,,V-4113,unbranded:vip-brand-angle-valve,1,,,,pending,,pending,,,,
WEL-MAC-IWE-TIG-220A,UNIT,I-weld Inventer TIG Machine TIG 220A,Welding,1,1329.00,47.4,3,,,unbranded:i-weld-inventer-tig-machine-tig,1,,,,pending,,pending,,,,
X-FLO-MOC-66160,PCS,24 X 24 Pure Black Tiles,Power Tools,1,31.90,47.4,3,,LA66160,unbranded:24-x-24-pure-tiles,1,,,,pending,,pending,,,,
X-FLO-MOC-KH40ADA40,PCS,16 X 16 Ceramic Floor Tiles KH40ADA40,Power Tools,6,6.20,47.4,3,,KH40ADA40,unbranded:16-x-16-ceramic-floor-tiles-kh40ada40,1,,,,pending,,pending,,,,
X-FLO-MOC-P6QP452,PCS,P6QP452 60X60CM,Power Tools,1,31.90,47.4,3,,P6QP452,unbranded:p6qp452-60x60cm,1,,,,pending,,pending,,,,
BIT-HOL-DB-2311,PCS,Flexible Driver Bit Holder,Other,8,11.90,47.3,3,,DB-2311,unbranded:flexible-driver-bit-holder,1,,,,pending,,pending,,,,
CLI-HOS-ORB-1A,PCS,Orbit Hose Clip No : 1A,Outdoor & Garden,30,1.30,47.3,3,,,unbranded:orbit-hose-clip-no,2,,,,pending,,pending,,,,
COC-STO-C018,PCS,Brass Stop Cock - C018 18 MM,Plumbing,11,23.50,47.3,3,,C018,unbranded:brass-stop-cock-c018,1,,,,pending,,pending,,,,
CUT-BLA-ALUM-BA7580,PCS,"Bossman Circular Saw Blade 190MM (7.5"") X 80T (for Aluminium)",Power Tool Accessories,5,56.90,47.3,3,,80T,unbranded:bossman-circular-saw-blade-7-5-x-80t,1,,,,pending,,pending,,,,
DOR-H&S-BS135MM,PCS,Rb Hasp & STAPLE-135MM,Fasteners & Fixings,1,3.70,47.3,3,,STAPLE-135MM,unbranded:rb-hasp-staple,4,,,,pending,,pending,,,,
GAR-SIC-D0301,PCS,Grass Sickle With 18 Wood Handle,Doors & Hardware,23,15.50,47.3,3,,,unbranded:grass-sickle-with-18-wood-handle,1,,,,pending,,pending,,,,
HOS-COU-CON-40200007,PCS,Ecogreen- One Way Snap-in Coupling,Outdoor & Garden,10,3.70,47.3,3,,EG4021,unbranded:ecogreen-one-way-snap-in-coupling,1,,,,pending,,pending,,,,
"IND-CAS-FIX-2""",PCS,2 DL5 Tpe Fixed Caster,Building Materials,11,9.90,47.3,3,,DL5,unbranded:2-dl5-tpe-fixed-caster,1,,,,pending,,pending,,,,
PAI-BRU-086-65MM,PCS,086 Cs Nylon Paint Brush 2-1/2,Paint & Sundries,14,3.20,47.3,3,,,unbranded:086-cs-nylon-paint-brush-2-1-2,1,,,,pending,,pending,,,,
PUM-FOO-H/D-A50000,PCS,Arrow Heavy Duty Foot Pump,Pumps & Water,12,34.90,47.3,3,,,unbranded:arrow-heavy-duty-foot-pump,1,,,,pending,,pending,,,,
SAF-SPE-PIC-ST21-CLE,PCS,Picasaf Protective Eyewear-clear ST21,Safety & Workwear,16,6.60,47.3,3,,ST21,unbranded:picasaf-protective-eyewear-clear-st21,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.250,PKT,(sf) Round White M. L. No. 250,Fishing & Tackle,13,9.30,47.3,3,,NO.250,unbranded:sf-round-m-l-no-250,1,,,,pending,,pending,,,,
TAP-CAB-CB2541SS,PCS,Cab Pillar Mounted Flex Head+spout Kitchen Tap Body (DIAMETER32MM),Plumbing,2,199.00,47.3,3,,DIAMETER32MM,unbranded:cab-pillar-mounted-flex-head-spout-kitchen-tap,1,,,,pending,,pending,,,,
TOO-COM-IRO-BUL-13MM,PCS,13MM Iron Bull Spanner,Hand Tools,29,5.40,47.3,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,
TOO-DRV-SET-STA-6PCS,SET,"0&1PT,1.4,2,2.4,3MM Slotted 6PC Precision S/drv Set",Power Tools,2,20.90,47.3,3,,0&1PT,unbranded:0-1pt-1-4-2-2-4-slotted,1,,,,pending,,pending,,,,
TOO-FIL-BCC-5.5200MM,PCS,Bahco Chain Saw File 168-8-5.5-3P 7/321IN,Hand Tools,15,6.40,47.3,3,,168-8-5.5-3P,unbranded:bahco-chain-saw-file-168-8-5-5,1,,,,pending,,pending,,,,
TOO-WRE-3WAY-101214,PCS,Y Type Wrench,Hand Tools,8,11.80,47.3,3,,10X12X14,unbranded:y-type-wrench,1,,,,pending,,pending,,,,
TOPLUS-HIG-GLO-1L-C,CAN,1L Toplus High Gloss C Base,Paint & Sundries,3,36.10,47.3,3,,,unbranded:toplus-high-gloss-c-base,2,,,,pending,,pending,,,,
WRE-RAT-17MMX19MM-SEN,PCS,Sensui Tail Ratchet Wrench 17MMX19MM,Hand Tools,3,36.90,47.3,3,,17MMX19MM,unbranded:sensui-tail-ratchet-wrench-17mmx19mm,1,,,,pending,,pending,,,,
WRE-RAT-17MMX21MM-SEN,PCS,Sensui Tail Ratchet Wrench 17MMX21MM,Hand Tools,3,36.90,47.3,3,,17MMX21MM,unbranded:sensui-tail-ratchet-wrench-17mmx21mm,1,,,,pending,,pending,,,,
X-BOS-0601-9F4-0L0,UNIT,Gsr 1000 Batt. Screwdriver,Hand Tools,5,295.00,47.3,3,,,unbranded:gsr-1000-batt-screwdriver,1,,,,pending,,pending,,,,
X-CAR-WAX-CG,PCS,Cg Crystal Wax 5 IN 1,Power Tools,11,35.90,47.3,3,,,unbranded:cg-crystal-wax-1,1,,,,pending,,pending,,,,
AER-6MC8,PCS,Aerico 6MC8,Other,10,9.20,47.2,3,,6MC8,unbranded:aerico-6mc8,1,,,,pending,,pending,,,,
AIR-DUS-MDSI-04061,PCS,Mdsi (MD-04061) Air Duster - Short,Automotive,3,30.90,47.2,3,,MD-04061,unbranded:mdsi-md-04061-air-duster,1,,,,pending,,pending,,,,
BAT-ENE-REC-AA-4PCS,PCK,Ener Rech 4AA,Electrical,3,81.50,47.2,3,,4AA,unbranded:ener-rech-4aa,1,,,,pending,,pending,,,,
BBQ-GRI-CN FYZ-28022A,SET,Enamel Portable Bbq Grill Set - 28022A,Outdoor & Garden,2,229.00,47.2,3,,,unbranded:enamel-portable-bbq-grill-set,1,,,,pending,,pending,,,,
BLI-HSS-HOL-SAW-16MM,PCS,Blimax Hss Hole SAW-16MM,Power Tool Accessories,4,10.50,47.2,3,,SAW-16MM,unbranded:blimax-hss-hole-saw,9,,,,pending,,pending,,,,
BOS-1619-P09-976,PCS,Round Nut White (rplc 1603-340-037),Fasteners & Fixings,3,9.50,47.2,3,Bosch,,bosch:round-nut-rplc-1603-340-037,1,,,,pending,,pending,,,,
"BRA-SHE-S/S-G785-06""",SET,G785 304 H/duty Shelf Bracket 6,Housewares,6,14.50,47.2,3,,G785,unbranded:g785-304-h-duty-shelf-bracket-6,1,,,,pending,,pending,,,,
BRO-MOP-MSCIR-300Q,PCS,300Q Circular Mop,Housewares,6,15.80,47.2,3,,300Q,unbranded:300q-circular-mop,1,,,,pending,,pending,,,,
CUT-DIS-MARK-12300-P036,PCS,Mr. Mark P36 Master Fibre Disc - Blk,Abrasives & Cutting,31,2.90,47.2,3,,P36,unbranded:mr-mark-p36-master-fibre-disc-blk,1,,,,pending,,pending,,,,
CUT-ELE-EDM-4180,PCS,4 X 180 Gold Elephant Mop Disc,Housewares,18,3.90,47.2,3,,EDM-4180,unbranded:4-x-180-elephant-mop-disc,1,,,,pending,,pending,,,,
CUT-ELE-ESS410D,PCS,"4""X1.0 Gold Elephant Cutting Disc",Abrasives & Cutting,42,1.50,47.2,3,,X1.0,unbranded:4-x1-0-elephant-cutting-disc,1,,,,pending,,pending,,,,
DOR-H&S-BS085MM,PCS,Rb Hasp & STAPLE-85MM,Fasteners & Fixings,2,2.50,47.2,3,,STAPLE-85MM,unbranded:rb-hasp-staple,4,,,,pending,,pending,,,,
ELE-PEN-81218/3-E27,PCS,81218/3 Pendant Lamp Round Base,Lighting,2,65.00,47.2,3,,,unbranded:81218-3-pendant-lamp-round-base,1,,,,pending,,pending,,,,
"FAS-RIV-PAT-3/16""X3/4""-PCK",PCK,Blind Rivet: Jaguar 3/16 X 3/4 (20PCS/PCK),Fasteners & Fixings,23,2.90,47.2,3,,20PCS/PCK,unbranded:blind-rivet-jaguar-3-16-x-3-4,2,,,,pending,,pending,,,,
HOS-CLE-00830,MTR,8MM X 30M Clear Hose (COIL),Outdoor & Garden,16,1.30,47.2,3,,,unbranded:x-clear-hose-coil,1,,,,pending,,pending,,,,
"IND-CAS-SWI-TSCB-2""",PCS,2 DL5 Tpe Threaded Stem Swivel Caster W Brake,Fishing & Tackle,6,17.90,47.2,3,,DL5,unbranded:2-dl5-tpe-threaded-stem-swivel-caster-w,1,,,,pending,,pending,,,,
IND-PAI-CEMENT,PCS,PVC Cement Pail-yellow,Chemicals & Adhesives,59,5.20,47.2,3,,,unbranded:pvc-cement-pail,1,,,,pending,,pending,,,,
MTR-FLOAT-SW,PCS,Plasma 5 Meter Float Switch,Fishing & Tackle,2,53.90,47.2,3,,UKY-1,unbranded:plasma-5-meter-float-switch,1,,,,pending,,pending,,,,
SAF-SLI-GLO-3TON5M,LGTH,Webbing Sling (glolift) 75MM 3 Ton X 5M,Lifting & Rigging,4,45.90,47.2,3,,,unbranded:webbing-sling-glolift-3-ton-x,3,,,,pending,,pending,,,,
SHH-ROD-2511300,PCS,Santec 2511-300 Puyu Solid Pole (3MTR),Fishing & Tackle,4,26.50,47.2,3,,3MTR,unbranded:santec-2511-300-puyu-solid-pole-3mtr,1,,,,pending,,pending,,,,
SHO-HAN-SET-05369,SET,Ess 500A Shower Set 05369,Bathroom,5,21.50,47.2,3,,,unbranded:ess-shower-set-05369,1,,,,pending,,pending,,,,
SPO-SCO-QB-3M-5PCS,PCS,Atlas 27NM 6 X 9 Handpad-maroon,Other,18,5.20,47.2,3,,27NM,unbranded:atlas-27nm-6-x-9-handpad-maroon,1,,,,pending,,pending,,,,
SWI-T/SOC-FLE-6155NS,SET,T/skt W/surge Sp TS-5GLS-540A FLE-6155NS,Electrical,6,44.90,47.2,3,,TS-5GLS-540A,unbranded:t-skt-w-surge-sp-ts-5gls-fle,1,,,,pending,,pending,,,,
TAP-CAB-CB1540SS-BL,PCS,Cabana S/s Pillar Mounted Kitchen Tap,Plumbing,2,169.00,47.2,3,,CB1540SS-BL,unbranded:cabana-s-s-pillar-mounted-kitchen-tap,1,,,,pending,,pending,,,,
TAR-SHT-450#-B.GREEN,MTR,Canvas 450 (b. Green) 6 X 45M,Building Materials,2,23.90,47.2,3,,,unbranded:canvas-450-b-6-x,1,,,,pending,,pending,,,,
TOO-COM-W0305O-14*17MM,PCS,2 Open Wrench (14*17MM),Hand Tools,9,10.50,47.2,3,,14*17MM,unbranded:2-open-wrench-14,1,,,,pending,,pending,,,,
TOO-NIE-SET-SCR-EXT-6#,SET,Nietz 6 Screw Extractor Set 12/240 50149806,Fasteners & Fixings,1,26.90,47.2,3,Nietz,,nietz:nietz-6-screw-extractor-set-12-240-50149806,1,,,,pending,,pending,,,,
TOO-WK-PWT-5513,UNIT,Worker 21V Cordless Brushless Angle Grinder 5513,Power Tools,1,539.00,47.2,3,,,unbranded:worker-cordless-brushless-angle-grinder-5513,1,,,,pending,,pending,,,,
TOO-WRE-DOU-1415,PCS,Double Flexible Socket Wrench 14 X 15MM,Hand Tools,10,17.90,47.2,3,,,unbranded:double-flexible-socket-wrench-14-x,2,,,,pending,,pending,,,,
TOO-WRE-OIL-MBSP007,PCS,"12""X300MM Sensui Oil Filter Wrench",Hand Tools,4,28.90,47.2,3,,X300MM,unbranded:12-x300mm-sensui-oil-filter-wrench,1,,,,pending,,pending,,,,
WAL-PLU-S/S-CC225-M6X60MM,PCS,S/steel Wall Plug - K103-304 M6X60MM CC225,Fasteners & Fixings,147,1.70,47.2,3,,K103-304,unbranded:s-steel-wall-plug-k103-304-m6x60mm-cc225,1,,,,pending,,pending,,,,
X-BAT-ENE-REC-4AA-4PCS,PCK,Enr Max Alk Aaa 12PCS,Power Tools,11,36.90,47.2,3,,,unbranded:enr-max-alk-aaa,1,,,,pending,,pending,,,,
ACC-HYU-HY-15,PCS,Hyundai Press Control,Other,1,198.00,47.1,3,,EURO-15,unbranded:hyundai-press-control,1,,,,pending,,pending,,,,
"ADH-TAP-3""",ROLL,Waterproof Flex Tape,Chemicals & Adhesives,2,15.90,47.1,3,,LY7030,unbranded:waterproof-flex-tape,1,,,,pending,,pending,,,,
APR-PVC-YEL,PCS,Thin PVC APRON-YELLOW24IN X 36IN0.18MM,Safety & Workwear,13,6.20,47.1,3,,APRON-YELLOW24IN,unbranded:thin-pvc-apron-yellow24in-x-36in0,1,,,,pending,,pending,,,,
BNW-B&N-RBN-110-BOX,BOX,Sr G. I Boit & Nut 3/16 X 1 (box),Fasteners & Fixings,2,18.20,47.1,3,,RBN-110,unbranded:sr-g-i-boit-nut-3-16-x,12,,,,pending,,pending,,,,
BRO-FLO-NYL-203,PCS,203 Nylon Broom With Handle,Doors & Hardware,43,6.20,47.1,3,,,unbranded:203-nylon-broom-with-handle,1,,,,pending,,pending,,,,
"CON-STR-OFFSET-2""",PCS,4 Toilet Off Set Connector,Bathroom,6,12.90,47.1,3,,,unbranded:4-toilet-off-set-connector,1,,,,pending,,pending,,,,
CUT-GRI-W2451-180,PCS,Grinding Wheel,Abrasives & Cutting,9,8.00,47.1,3,,W2454,unbranded:grinding-wheel,1,,,,pending,,pending,,,,
GRA-SSS-06085(6),PCS,6 Elise S/steel Floor Grating,Bathroom,7,15.90,47.1,3,,,unbranded:6-elise-s-steel-floor-grating,1,,,,pending,,pending,,,,
HOS-CON-13-16MM,PCS,Power Hose Joint,Outdoor & Garden,66,1.00,47.1,3,,13-16MM,unbranded:power-hose-joint,1,,,,pending,,pending,,,,
LED-INS-KIL-2W,PCS,LED Insect Killer 2W,Lighting,1,99.00,47.1,3,,,unbranded:led-insect-killer,1,,,,pending,,pending,,,,
LIG-EM-EL-LE115,SET,ECONLITE'15 X LED Emergency Light (jkr Approved),Lighting,1,108.00,47.1,3,,,unbranded:econlite-15-x-led-emergency-light-jkr-approved,1,,,,pending,,pending,,,,
POL-HAR-NYL-JM-666A,PCS,"Harvesting Palm Oil Clip 1-1/2""(38MM) PVC - Green",Other,10,8.90,47.1,3,,JM-666A,unbranded:harvesting-palm-oil-clip-1-1-2-pvc,1,,,,pending,,pending,,,,
PUMP-SHADE,PCS,Marlino Pump Shade,Pumps & Water,3,139.00,47.1,3,,,unbranded:marlino-pump-shade,1,,,,pending,,pending,,,,
PYE-STRIP-M-500ML,TIN,PYE Strippa M-500ML,Building Materials,5,19.50,47.1,3,,M-500ML,unbranded:pye-strippa-m,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.120,PKT,(sf) Round White M. L. No. 120,Fishing & Tackle,20,4.80,47.1,3,,NO.120,unbranded:sf-round-m-l-no-120,1,,,,pending,,pending,,,,
SWI-SOC-ELE-PTBK600,PCS,600MM Power Tracks (surface)-black (BK600),Electrical,2,195.00,47.1,3,,BK600,unbranded:power-tracks-surface-bk600,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M0813BMG,PCS,Ultra 13A Flat Pin Swi Sock (large ROCKER)(M0813BMG),Electrical,20,13.00,47.1,3,,M0813BMG,unbranded:ultra-flat-pin-swi-sock-rocker-m0813bmg,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M0813BW,PCS,Ultra 13A Flat Pin Swi Soc (large Roc)-whi (M0813BW),Electrical,32,8.60,47.1,3,,M0813BW,unbranded:ultra-flat-pin-swi-soc-roc-whi-m0813bw,1,,,,pending,,pending,,,,
SWI-SOC-ULT-M0813MG,PCS,Ultra 13A Flat Pin Swi Soc Neon-mat Grey (M0813MG),Electrical,23,11.90,47.1,3,,M0813MG,unbranded:ultra-flat-pin-swi-soc-neon-mat-m0813mg,1,,,,pending,,pending,,,,
TAP-2-WAY-CA411QH,PCS,CA411QH 2-WAY Tap V/p,Plumbing,7,39.50,47.1,3,,CA411QH,unbranded:ca411qh-2-way-tap-v-p,1,,,,pending,,pending,,,,
TOO-COM-IRO-BUL-34MM,PCS,34MM Iron Bull Spanner,Hand Tools,3,66.50,47.1,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,
TOO-COM-IRO-BUL-35MM,PCS,35MM Iron Bull Spanner,Hand Tools,3,69.50,47.1,3,,,unbranded:iron-bull-spanner,31,,,,pending,,pending,,,,
TOO-COM-W0305M-12*14MM,PCS,2 Open Wrench (12*14MM),Hand Tools,11,8.50,47.1,3,,12*14MM,unbranded:2-open-wrench-12,1,,,,pending,,pending,,,,
"TOO-PICK-ALUM-00657T-33""",PCS,33 Aluminium Foldable Pick Up Tool,Power Tools,10,39.80,47.1,3,,,unbranded:33-aluminium-foldable-pick-up-tool,1,,,,pending,,pending,,,,
TOO-VIC-W2484,PCS,Heavy Hinged Pipe Vise 4,Plumbing,1,349.00,47.1,3,,W2484,unbranded:heavy-hinged-pipe-vise-4,1,,,,pending,,pending,,,,
CHA-MKX-2026,PCS,Part : Charger,Outdoor & Garden,2,24.90,47.0,3,,MKX-2026,unbranded:part-charger,1,,,,pending,,pending,,,,
CUT-FLA-TAI-A80100,PCS,Tailin Flap Discs A80,Abrasives & Cutting,8,8.20,47.0,3,,A80,unbranded:tailin-flap-discs-a80,1,,,,pending,,pending,,,,
CUT-SCI-JM-317,PCS,Jayamata Scissor Multi-purpose 7.7,Abrasives & Cutting,8,9.20,47.0,3,,JM-317,unbranded:jayamata-scissor-multi-purpose-7-7,1,,,,pending,,pending,,,,
CUT-TIL-BLI-BLA,PCS,Blimax Tile Cutter,Flooring,2,43.00,47.0,3,,BLADE-220X,unbranded:blimax-tile-cutter,1,,,,pending,,pending,,,,
DOR-LOC-CYL-02025(SS),SET,587 SS Czs Cylindrical Door Lock,Doors & Hardware,20,19.50,47.0,3,,,unbranded:587-ss-czs-cylindrical-door-lock,1,,,,pending,,pending,,,,
FAS-SCR-TECH-METAL-19MM-PCK,PCK,Techscrew-metal Screw X 19MM (50PCS/PCK),Fasteners & Fixings,12,5.20,47.0,3,,50PCS/PCK,unbranded:techscrew-metal-screw-x-pck,4,,,,pending,,pending,,,,
"FIT-YG228R-NIP-REC-3/8""X1/4""-BRA",PCS,"Brass Reduced Nipple 3/8""X1/4 YG228R (BRA)",Plumbing,10,3.50,47.0,3,,X1/4,unbranded:brass-reduced-nipple-3-8-x1-4-yg228r,2,,,,pending,,pending,,,,
LOC-HD-SHE-50MM,PCS,50MM Shenling Heavy Duty Lock,Locks & Security,8,18.50,47.0,3,,,unbranded:shenling-heavy-duty-lock,2,,,,pending,,pending,,,,
LOC-OLP-LTS70,PCS,70MM Olpha Brass Hammer Type Pad Loc,Hand Tools,3,62.90,47.0,3,,,unbranded:olpha-brass-hammer-type-pad-loc,2,,,,pending,,pending,,,,
NAI-ROO-TWI-RED,BAG,2-1/2 Twist Roofing Nails (red),Fasteners & Fixings,28,11.80,47.0,3,,,unbranded:2-1-2-twist-roofing-nails,2,,,,pending,,pending,,,,
PAI-BRU-633-065MM,PCS,Paint Brush 633 X 65MM,Paint & Sundries,3,2.20,47.0,3,,,unbranded:paint-brush-633-x,5,,,,pending,,pending,,,,
PAI-BRU-WOO-080MM,PCS,Gd Wool Brush 80 MM,Paint & Sundries,2,2.80,47.0,3,,,unbranded:gd-wool-brush,4,,,,pending,,pending,,,,
PAI-ROL-SPM100,SET,Paint Master Paint Roller Set 4,Paint & Sundries,81,4.50,47.0,3,,,unbranded:paint-master-paint-roller-set-4,1,,,,pending,,pending,,,,
PIP-HDPE-25MM-PN12.5,LTH,3M HDPE Pipe - Non SIRIM X 25MM,Plumbing,43,5.50,47.0,3,,PN12.5,unbranded:hdpe-pipe-non-sirim-x,1,,,,pending,,pending,,,,
SAF-SHO-SOB-07#,PAIR,Sobar P800 Safety Shoes 7,Safety & Workwear,2,52.90,47.0,3,,P800,unbranded:sobar-p800-safety-shoes-7,1,,,,pending,,pending,,,,
SHH-FISH-NET-0.15D-25MM-50MD/5A,PCS,"25MM (1"") 50MD (4') /5A",Fishing & Tackle,4,26.50,47.0,3,,50MD,unbranded:1-50md-4,1,,,,pending,,pending,,,,
SHH-HOO-4206-NO.5,PKT,4206 No. 5 Galah Hook (20'S),Fishing & Tackle,14,6.50,47.0,3,,NO.5,unbranded:4206-no-5-galah-hook-20-s,1,,,,pending,,pending,,,,
SHH-LINE-L/G-OHML6,PCS,Omega Hayasu Mono Line 6LBS (rainbows),Fishing & Tackle,7,11.90,47.0,3,,6LBS,unbranded:omega-hayasu-mono-line-6lbs-rainbows,1,,,,pending,,pending,,,,
SHH-LINE-WHI-NO.12,PCS,(bs)long White M. L No. 12,Fishing & Tackle,26,3.70,47.0,3,,NO.12,unbranded:bs-m-l-no-12,1,,,,pending,,pending,,,,
