source_position,item_code,uom,display_name,category,detected_brand,detected_model
3717,SHH-HOOK-1920SS6/0,PCK,No. 6/0 Eupro Fishing Hook (6'S),Fishing & Tackle,,1920-SS
2885,HAR-HUR-SRA-02-200ML,PCS,Hardex Sticker Remover 200ML,Chemicals & Adhesives,,HUR-SRA-02
5132,"LEO-S/S-LOC-BAR-BOL-LRBB150 6""",PCS,Leon S/s L/r Lockable Barrel 6,Fasteners & Fixings,,BOLT-LRBB150
3971,AER-6ME8,PCS,Aerico 6ME8,Other,,6ME8
4959,HOS-CON-ADA-ECO4056,PCS,Ecogreen- Flat Nose Tap Adaptor / 1/2,Electrical,,EG4056
4127,TOO-COM-W0305M-12*14MM,PCS,2 Open Wrench (12*14MM),Hand Tools,,12*14MM
5097,"FIT-YG235-TEE-1/2""-BRA",PCS,Brass Equal Tee 1/2,Plumbing,,YG235
4174,SHH-HOO-4206-NO.3,PKT,4206 No. 3 Galah Hook (20'S),Fishing & Tackle,,NO.3
4295,TOO-WRE-ADJ-PIN-BLM185,PCS,Blimax Adj Pin,Hand Tools,,WRENCH-BLM185
3193,TOO-ELE-TESW0288A,PCS,W0288A Tester,Power Tools,,W0288A
3362,SWI-SH387-4MM,PCS,S/s Swivels 4MM (double Eyes),Electrical,,SH387
4325,RIG-HOO-ALL-0.75TON,PCS,Alloy Hook 0.75TON,Lifting & Rigging,,0.75TON
5513,"FIT-SS237-SOC-3/4""-SUS304",PCS,SS Equal Socket 3/4,Electrical,,SS237
5984,"VAL-BAL-MIN-FH-1/4""X5/16""",PCS,"Fh Brass Mini Ball VALVE-1/4""X5/16",Plumbing,,VALVE-1/4
3566,HOS-CON-MEN-ECO4036,PCS,Ecogreen- Hose Mender / 3/4,Outdoor & Garden,,EG4036
4587,SHH-HOOK-45708-NO.8,PKT,2908 No. 3 Eupro Prawn Hook (15'S),Fishing & Tackle,,NO.3
4607,CUT-SAW-SM5100,PCS,Sawman Mini Hacksaw,Hand Tools,,SM5100
4752,SHH-HOOK-9290BN10,PKT,Sode Hook No. 10(17'S),Fishing & Tackle,,9290BN
5714,BAT-ENE-MINI-ALA76,PCK,Energizer Mini Al A76 BP2,Electrical,,A76
4840,SHH-SWIVEL-SNAP-NO.6,PKT,Nickel Snap Swivel No. 6,Fishing & Tackle,,NO.6
4774,SHH-HOOK-10829BL-NO.12,PKT,Eupro Fishing Hook No. 12 (13PC),Fishing & Tackle,,10829BL
3860,CLI-ELE-CAB-09MM100'S,BOX,Cable Clip 9MM/100'S,Electrical,,9MM/100
6143,IND-GAL-WIR-PVC-0.6MM-1MM,ROLL,Arrow Green PVC Coated Wire 0.6MM-1MMX18M,Electrical,,0.6MM-1MMX18M
3953,PAI-BRU-LEON-830-25MM,PCS,Stag Paint Brush 1,Paint & Sundries,,NL-800
5052,SHH-HOOK-4310N-NO.1/0,PKT,No. 1/0 Exori Super Strong Hook (10'S),Fishing & Tackle,,4310N
5053,SHH-HOOK-4310N-NO.4,PKT,No. 4 Exori Super Strong Hook (20'S),Fishing & Tackle,,4310N
6073,"FIT-YG239R-SOC-MXF-3/8""X1/4""-BRA",PCS,"Reduced Mxf Brass Socket 3/8""X1/4",Electrical,,X1/4
4573,BNW-B&N-RBN-205,PCK,Sr G. I Boit & Nut 1/4 X 5/8 (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
5307,BNW-B&N-RBN-106,PCK,Sr G. I Boit & Nut 3/16 X 3/4 (8PCS/PCK),Fasteners & Fixings,,8PCS/PCK
7015,"FAS-SCR-TAP-CSK-8#1/2""",PACK,8 X1/2 Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,,X1/2
7280,BNW-WAS-SPR-11MM,PCK,Bsw Spring Washer 7/16 (8PCS/PCK),Fasteners & Fixings,,8PCS/PCK
2957,TOI-TRP-C102P-WHT,NOS,Water Closet P Trap - White,Plumbing,,C102P
3700,COC-BIB-LT8519-2WAY-K2B,PCS,Luxtec 2WAY Bib Tap,Plumbing,,2WAY
3952,NAIL-RIVET-ARN2575-BOX,BOX,Arrow Rivet Gun Round Nail 25 X 7.5MM (200PCS/BOX),Fasteners & Fixings,,200PCS/BOX
3810,COC-BAL-2WAY-05417,PCS,Bc 14 2WAY Ball Cock,Plumbing,,2WAY
2909,LOC-GLO-BRA-GLBBC50,PCS,Glocks Brass Padlock GLBBC50,Locks & Security,,GLBBC50
2987,DOR-LOC-MOR-H-003,SET,Double Elephant Mortice Lock,Locks & Security,,H-003
3020,RAI-BOO-KRK-Y40#,PAIR,Rainshoes - 40 (7) 7000YLW,Curtains & Blinds,,7000YLW
3075,IND-WHE-TYR-PUPVC,PCS,13X3 Pu Wheel - PVC Rim,Building Materials,,13X3
3977,"ELE-CAS-1""X2""",LGTH,M. Trunking 1 X 2 G24 0.4MM Normal Orange Lanric,Electrical,,G24
3105,MEA-TAP-SUN-7.5M,PCS,Sunlon M. Tape 7.5M/25,Hand Tools,,7.5M/25
4322,LEO-S/S-LOC-BOL-LB304-6,PCS,Leon 6 S/steel Lockble,Fasteners & Fixings,,BOLT-LB304-6
3178,"BRA-SHE-YG782-20""",PAIR,White H/duty Shelf Bracket 20,Housewares,,YG782
4412,"COC-BASIN-K400L-1/2""",PCS,Washbasin Tap:cp L/type Pillar 1/2,Plumbing,,K400L
4194,"ELE-D/L-8629/6""-ROU-BLU",PCS,Ilite Downlite 8629-6+3W Wh+bl,Electrical,,8629-6+3W
4557,"HOS-FLE-OTO-966-69MB-36""",PCS,"OTOSANI""304 Nut 36 High Pressure Flex Hose (mb)",Fasteners & Fixings,,966-69MB
3399,"CUT-DIS-S400-4""",PCS,Sawman S400 Diamond Wheel 4,Abrasives & Cutting,,S400
2764,HOS-FLE-BLI-B1201,SET,12CM Bliton S/steel Flexible Tube,Outdoor & Garden,,B1201
3544,SHH-LURE-SPM210XMW,PCS,2.4 60MM 2.5G Eupro K2 Soft Lure (8'S)MIX Clr,Fishing & Tackle,,SPM2-10XMW
2778,GRA-CUT-BRU-4141406601,PAIR,Brush Pair - Spt 4141406601,Outdoor & Garden,,STGS8100
3532,DOR-SHU-LOC-SGD-H322,PCS,Armor Roller Shutter,Locks & Security,,LOCK-H322
2918,DRI-26170(4-12),PCS,Br 6250 Hex Shank Step Drill 4-12MM,Power Tool Accessories,,4-12MM
3507,SHH-LURE-SSL8016,PCS,Starlit Minnow Shad Soft Lure (6'S)MIXCLR,Fishing & Tackle,,SSL801-6CM/2.5G
3580,"BRA-SHE-YG782-14""",PAIR,White H/duty Shelf Bracket 14,Housewares,,YG782
3676,TOO-WRE-KEY-KTBAL12005,SET,King Top 9PCS-5 Ball Point Hex Key Wrench,Hand Tools,,9PCS-5
4663,"HOS-FLE-OTO-966-68MB-24""",PCS,"OTOSANI""304 Nut 24 High Pressure Flex Hose (mb)",Fasteners & Fixings,,966-68MB
3618,TOO-COM-W0305R-19*21MM,PCS,2 Open Wrench (19*21MM),Hand Tools,,19*21MM
3576,TRIM-ZINC-YKA006,PCS,Zinc Alloy Trimmer Head,Building Materials,,YKA006
2903,WOR-REM-CEM-WK-PT-59909,TIN,Worker 2KG Cement Remover,Chemicals & Adhesives,,W-909
4740,"FIT-YG235-TEE-3/4""-BRA",PCS,Brass Equal Tee 3/4,Plumbing,,YG235
4960,"HOS-FLE-OTO-966-66MB-16""",PCS,Otosani 304 Nut 16 High Pressure Flexible Hose (mb),Fasteners & Fixings,,966-66MB
3689,MEA-TAP-STA-30611L,PCS,3.5M/12 X 1/2 Rubber Grip Tape Ruler,Hand Tools,,3.5M/12
5003,"HOS-FLE-OTO-966-65MB-14""",PCS,Otosani 304 Nut 14 High Pressure Flexible Hose (mb),Fasteners & Fixings,,966-65MB
3899,SHH-HOOK-9255SS-2/0,PKT,Eupro Octopus S/s Hook 2/0 (11'S),Fishing & Tackle,,9255SS
3941,AER-6U6,PCS,Aerico 6U6,Other,,6U6
5101,"HOS-FLE-OTO-966-64MB-12""",PCS,Otosani 304 Nut 12 High Pressure Flexible Hose (mb),Fasteners & Fixings,,966-64MB
5000,"FIT-SS235-TEE-3/4""-SUS304",PCS,SS Equal Tee 3/4,Plumbing,,SS235
2158,FLO-PVC-31612,MTR,PVC Flooring No. K35004,Flooring,,K35004
3013,GAR-HOE-12141,PCS,Gh 202 2WAY Rubber Handle Hoe,Doors & Hardware,,2WAY
4073,AER-6MC8,PCS,Aerico 6MC8,Other,,6MC8
4912,SWI-SOC-BEL-MK-S4778,PCS,Mk Bell Switch Wide Rocker Socket,Electrical,,S4778B1WHIMY
4116,POL-HAR-NYL-JM-666A,PCS,"Harvesting Palm Oil Clip 1-1/2""(38MM) PVC - Green",Other,,JM-666A
4261,"IND-CAS-SWI-BRA-1""",PCS,1 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,,DL5
3634,NAIL-TUFTING-TN-7220,PCK,U Clip Tufting Nail 20MM X 7.3MM (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
4275,AER-4MRT44,PCS,Aerico 4MRT44,Other,,4MRT44
4276,AER-6MC6,PCS,Aerico 6MC6,Other,,6MC6
5338,"FIT-SS232-ELB-3/4""-SUS304",PCS,SS Equal Elbow 3/4,Plumbing,,SS232
4332,TAB-SHE-PVC-Y068A,MTR,ZT-032 PVC Sheet,Housewares,,ZT-032
5379,SWI-POL-1WAY-2GANG,PCS,Pol 1GANG 2WAY Switch Socket,Electrical,,1GANG
5391,ELE-SOL-TIN1MM17G,PCS,Soldering Tin 1.0MM 17G,Electrical,,W3089
3435,PAI-SPR-PMT-131,CAN,Paint Master Spray Paint - No. 131 Suzuki Red,Paint & Sundries,,NO.131
3524,PAI-SPR-PMT-133,CAN,Paint Master Spray Paint - No. 133 Diamond Blue,Paint & Sundries,,NO.133
3549,TOO-FIL-BCC-4.0200MM,PCS,Bahco Chain Saw File 168-8-4.0-3P 5/321IN,Hand Tools,,168-8-4.0-3P
4367,DZ-GEN-TG-30,PCS,Tool Grease,Other,,GEN-TG-30
5817,"TOO-NYL-PLU-COU-3/8""-NSF30",PCS,Nylon Quick Coupler 3/8 Female NSF-30,Power Tool Accessories,,NSF-30
5818,"TOO-NYL-PLU-COU-3/8""-NSM30",PCS,Nylon Quick Coupler 3/8 Male NSM-30,Power Tool Accessories,,NSM-30
4511,SHH-HOOK-SC4062,PKT,Surecatch Biru 406 No. 2(20'S),Fishing & Tackle,,NO.2
4691,SHH-HOOK-SC4066,PKT,Surecatch Biru 406 No. 6(20'S),Fishing & Tackle,,NO.6
5840,"TOO-NYL-PLU-COU-1/4""-NSF20",PCS,Nylon Quick Coupler 1/4 Female NSF-20,Power Tool Accessories,,NSF-20
3619,"TOO-NYL-PLU-COU-5/16""",PCS,Nylon Quick Coupler 5/16 Hose NSH-20,Outdoor & Garden,,NSH-20
5843,"VAL-BAL-MIN-MM-1/4""X1/4""",PCS,"MM Brass Mini Ball VALVE-1/4""X1/4",Plumbing,,VALVE-1/4
4588,SHH-LINE-WHI-NO.150,PKT,(sf) Round White M. L. No. 150,Fishing & Tackle,,NO.150
3553,X-FLO-MOC-N966AG,PCS,"16""X16 Floor Tiles N966AG",Power Tools,,X16
3585,CUT-SCI-24052(S02),PCS,S02 8 1/2 Scissors W/rubber Handle,Doors & Hardware,,S02
4690,SHH-HOOK-45708-NO.10,PKT,2908 No. 5 Eupro Prawn Hook (15'S),Fishing & Tackle,,NO.5
5825,"FIT-YG228R-NIP-REC-1/2""X3/8""-BRA",PCS,"Brass Reduced Nipple 1/2""X3/8",Plumbing,,X3/8
4703,CUT-ELE-EDM-4040,PCS,4 X 40 Gold Elephant Mop Disc,Housewares,,EDM-4040
4906,SHH-HOOK-10829BL-NO.10,PKT,Eupro Fishing Hook No. 10(13PC),Fishing & Tackle,,10829BL
4907,SHH-HOOK-10829BL-NO.16,PKT,Eupro Fishing Hook No. 16 (10PC),Fishing & Tackle,,10829BL
4057,HOS-COU-CON-40200007,PCS,Ecogreen- One Way Snap-in Coupling,Outdoor & Garden,,EG4021
4136,"FIT-YG228R-NIP-REC-3/8""X1/4""-BRA",PCS,"Brass Reduced Nipple 3/8""X1/4 YG228R (BRA)",Plumbing,,X1/4
5145,SHH-HOOK-4310N-NO.14,PKT,No. 14 Exori Super Strong Hook (20'S),Fishing & Tackle,,4310N
5146,SHH-HOOK-4310N-NO.2/0,PKT,No. 2/0 Exori Super Strong Hook (10'S),Fishing & Tackle,,4310N
5147,SHH-HOOK-4310N-NO.6,PKT,No. 6 Exori Super Strong Hook (20'S),Fishing & Tackle,,4310N
6513,"WAL-PLU-NYLON-8#X3""",PCK,"B133 Nylon Wall Plug-m'sia 8 X3""(10PCS/PCK)",Fasteners & Fixings,,B133
5108,SHH-SWIVEL-NO.6,PKT,Nickel Swivel No. 6,Fishing & Tackle,,NO.6
5319,SHH-LINE-WHI-NO.25,PCS,(bs)long White M. L No. 25,Fishing & Tackle,,NO.25
3029,GAS-REF-RG2,PCS,RG-2 18ML Neon Mini Lighter Gas Refill,Home Appliances,,RG-2
3894,IND-COA-SKI-WHI-PCK,PCK,1KG Scp Skim Top Coat White (OC-2),Building Materials,,OC-2
4574,BNW-B&N-RBN-206,PCK,Sr G. I Boit & Nut 1/4 X 3/4 (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
6800,FAS-BOL-ANC07,PCK,Sh Drop IN Anchor 5/16 X 1-3/16 (5PCS/PCK),Fasteners & Fixings,,5PCS/PCK
4647,"TOO-NYL-PLU-COU-3/8""-NPH30",PCS,Nylon Quick Coupler 3/8 Hose NPH-30,Outdoor & Garden,,NPH-30
6682,GUN-GRE-NIP-STR-M10X1.0,PCS,S. K Straight Grease Nipple M10 X 1.0,Fasteners & Fixings,,M10
6819,"TOO-NYL-PLU-COU-3/8""-NPF30",PCS,Nylon Quick Coupler 3/8 Female NPF-30,Power Tool Accessories,,NPF-30
6820,"TOO-NYL-PLU-COU-3/8""-NPM30",PCS,Nylon Quick Coupler 3/8 Male NPM-30,Power Tool Accessories,,NPM-30
5913,SHH-FLOAT-FF100,PKT,"(1"") Plastic Float (2PCS/PCK)",Fishing & Tackle,,2PCS/PCK
4814,"TOO-NYL-PLU-COU-5/16""-NPH20",PCS,Nylon Quick Coupler 5/16 Hose NPH-20,Outdoor & Garden,,NPH-20
6916,"TOO-NYL-PLU-COU-1/4""-NPF20",PCS,Nylon Quick Coupler 1/4 Female NPF-20,Power Tool Accessories,,NPF-20
6917,"TOO-NYL-PLU-COU-1/4""-NPM20",PCS,Nylon Quick Coupler 1/4 Male NPM-20,Power Tool Accessories,,NPM-20
5998,SHH-FLOAT-FF75,PKT,"(3/4"") Plastic Float (2PCS/PCK)",Fishing & Tackle,,2PCS/PCK
6108,SHH-FLOAT-FF50,PKT,"(1/2"") Plastic Float (2PCS/PCK)",Fishing & Tackle,,2PCS/PCK
3179,CHA-CAP-ROU-EXT-16MM,PCK,Round External Cap 16MM (4PCS/PCK),Outdoor & Garden,,4PCS/PCK
6217,X-CUT-DIS-26172,PCS,"Br 6412 4""X1.0MM Green Cutting Disc",Abrasives & Cutting,,X1.0MM
2860,ELE-CAB-WIR-ML-2.5MM-RED,ROLL,ML PVC Cable Red 2.5MM2,Electrical,,2.5MM2
3048,FAS-SCR-TD650HW-WOOD-400PCS,BOX,12X2 Self Drilling Scrw (400PCS/BOX),Fasteners & Fixings,,12X2
2866,LOC-COL-RA501,PCS,Colex Anti-cut Steel Padlock RA-501,Locks & Security,,RA-501
3660,"ELE-CAS-2""X3""",LGTH,M. Trunking 2 X 3 G24 0.4MM Orange Lanric,Electrical,,G24
2810,CUT-BLA-ECL-2510T14,PCS,Eclipse Hacksaw Blade - 25MM X 10T X 14,Hand Tools,,10T
2979,SAF-LAS-CAR-GLO-50MM,SET,"Ratchet Tie DOWN-2""X10M",Safety & Workwear,,DOWN-2
2953,LOC-COL-RB401,PCS,Colex Anti- Cut Long Shackkle Padlock RB-401,Locks & Security,,RB-401
3059,MEA-TAP-STA-8.0M,PCS,8M/26 X 1 Global Tape,Hand Tools,,8M/26
4046,VAL-ANG-VIP-V4113,PCS,Vip Brand Chrome Angle Valve,Plumbing,,V-4113
2654,SWI-T/SOC-2540B-5M2G,SET,2G Extension Socket Sp,Electrical,,EXT-2540B
3241,CUT-DIS-ARC02,PCS,4 (A909) Sensui Diamond Grinding Bla,Abrasives & Cutting,,A909
4529,HOS-7PAT-TRI-NOZ-40200003,PCS,Ecogreen- 7 Pattern Trigger Nozzle 2200,Power Tool Accessories,,EG4440
2839,GAR-SPR-0063,PCS,Activ Garden Sprayer 2LTR - 0063,Outdoor & Garden,,2LTR
4711,GUN-BLO-GAS-SM920,PCS,Gas Blow Gun,Fasteners & Fixings,,SM920
2861,"HOS-FLE-VIP-PP48""",PCS,PP-48 White Nylon Vip Flexible Tube,Outdoor & Garden,,PP-48
3581,BROO-HOO-CLIP-LIAO-Z130006,PCS,Mop & Broom Holder (3HOLDER+4HOOKS) - Liao,Housewares,,3HOLDER+4HOOKS
2716,GAR-SHE-JM1002,PCS,Jayamata Pruning Shear Curved 8,Outdoor & Garden,,JM-1002
2805,TOO-HOL-PUN,SET,Hollow Punch Set (55600),Power Tools,,9PCS/SET
3691,RAI-BOO-KRK-B40M9000,PAIR,Korakoh Rain Shoes Blk - 7/40,Curtains & Blinds,,M9000
3692,RAI-BOO-KRK-B43M9000,PAIR,Korakoh Rain Shoes Blk - 10/43,Curtains & Blinds,,M9000
2665,LAM-LIG-T16W-60W,PCS,National Light Output T16W Light Capsule,Lighting,,T16W
2848,TOO-PLI-DIA-W106T,PCS,Long Nose Pliers 150MM,Power Tools,,W106T
3584,"CUT-PAR-AK350-12""",PCS,Parang Atap 12,Abrasives & Cutting,,AK350
2806,TOO-PLI-COMW406D150,PCS,Combination Pliers 150MM,Power Tools,,AC406
3687,HEX-BUL-POI-15083(P),PCS,Br 1022 Hex Bull Pointed,Other,,17X280MM
2302,SHH-BLK-HOSE-9MMX2MM-S-9MTR/PCKT,FTS,Black Hose (9MMX2MM),Outdoor & Garden,,9MMX2MM
3792,"SANDEX-VEL-PAD-M10-5""",PCS,"Sandex 5 Velcro Backing PAD,M10",Abrasives & Cutting,,M10
2870,"TOO-LEV-SPE-3801X12""",PCS,Speed L/duty Flat Water Level - 3801X12,Power Tools,,3801X12
3579,"BRA-SHE-YG782-12""",PAIR,White H/duty Shelf Bracket 12,Housewares,,YG782
4948,SWI-SOC-ULT-M073W,PCS,Ultra 1 GANG Tel Outlet (RJ11)-WHITE (M073W),Electrical,,RJ11
3833,DC-MCB303,SET,Carbon Brush DC-MCB303,Power Tools,,DC-MCB303
3100,HOS-FLE-MIX-YG407,PCS,"Flex. Hose For Mixer 1/2""XM10",Outdoor & Garden,,XM10
4032,MOP-REFILL-LIAO-R-A101,PCS,Microfiber Mop Refill (A130101) - Liao,Housewares,,A130101
4098,TOO-COM-W0305O-14*17MM,PCS,2 Open Wrench (14*17MM),Hand Tools,,14*17MM
3285,"HOS-FLE-VIP-PP16""",PCS,PP-16 White Nylon Vip Flexible Tube,Outdoor & Garden,,PP-16
2892,MEA-TAP-CHTR-30011,PCS,Takado Measuring Tape PVC Case 5M X 19MM,Hand Tools,,CHTR-30011
3097,GAR-HOE-106B,PCS,Garden Hoes With Wood Handle 106B,Doors & Hardware,,106B
3995,BRO-SBSJ001,PCS,Broom - SBSJ001,Housewares,,SBSJ001
4209,SHH-HOOK-EWDX4008,PKT,No. 8 (20'S) Eagle Wave Hook,Fishing & Tackle,,DX-400
4222,AER-6ME4,PCS,Aerico 6ME4,Other,,6ME4
5076,NAI-CON-ACE-20-BOX,BOX,Ace Galvanised Flat Head Nails 20 X 2.0 (500GM),Fasteners & Fixings,,500GM
3184,HOS-CON-EG4134-40200043,PCS,"Ecogreen-quick Connector (universal) 1/2"", 5/8"", 3/4",Outdoor & Garden,,EG4134
5231,"FIT-YG228R-NIP-REC-1""X3/4""-BRA",PCS,"Brass Reduced Nipple 1""X3/4",Plumbing,,X3/4
4352,TOO-COM-W0305H-11*13MM,PCS,2 Open Wrench (11*13MM),Hand Tools,,11*13MM
4111,CUT-GRI-W2451-180,PCS,Grinding Wheel,Abrasives & Cutting,,W2454
5653,CAB-LUG-400AMP,PCK,Cable Lug (white) 400AMP 2PCS/PCK,Electrical,,400AMP
5546,DRI-AUG-2WAY-06MM,PCS,T&t 2WAY Auger BIT-1/4,Power Tool Accessories,,2WAY
4561,MEA-TAP-SUN-3.6M,PCS,Sunlon M. Tape 3.6M/12,Hand Tools,,3.6M/12
4667,SHH-LINE-WHI-NO.200,PKT,(sf) Round White M. L. No. 200,Fishing & Tackle,,NO.200
5339,FIT-UPVC-BEN-ELB-45-82MM,PCS,U-pvc Bend (elbow) 82MM 3 45-DEG,Plumbing,,45-DEG
5428,"FIT-YG237-SOC-3/4""-BRA",PCS,Brass Equal Socket 3/4,Electrical,,YG237
4425,SHH-HOOK-1920SS1,PKT,No. 1 Eupro Fishing Hook (7'S),Fishing & Tackle,,1920-SS
4509,SHH-HOO-4206-NO.4,PKT,4206 No. 4 Galah Hook (20'S),Fishing & Tackle,,NO.4
5732,WEL-MAC-PAR-NOZ-GAS,PCS,Gas Nozzle MB15AK,Power Tool Accessories,,MB15AK
2133,PAI-SPR-PMT-006,CAN,Paint Master Spray Paint - No. 6 Orange Red,Paint & Sundries,,NO.6
3674,"TOO-NYL-PLU-COU-3/8""",PCS,Nylon Quick Coupler 3/8 Hose NSH-30,Outdoor & Garden,,NSH-30
4641,SHH-HOOK-SC4061,PKT,Surecatch Biru 406 No. 1(20'S),Fishing & Tackle,,NO.1
5982,"TOO-NYL-PLU-COU-1/4""",PCS,Nylon Quick Coupler 1/4 Male NSM-20,Power Tool Accessories,,NSM-20
5697,"FIT-YG239R-SOC-MXF-3/4""X1/2""-BRA",PCS,"Reduced Mxf Brass Socket 3/4""X1/2",Electrical,,X1/2
5983,"VAL-BAL-MIN-FF-1/4""X1/4""",PCS,"Ff Brass Mini Ball VALVE-1/4""X1/4",Plumbing,,VALVE-1/4
3514,CIS-HAN-PVCL/L,PCS,Vinyl Front Lever,Doors & Hardware,,HANDLE-TPE6203
3650,GAR-SPR-G850,PCS,Water Sprayer 500CC,Outdoor & Garden,,500CC
5922,TOO-DRI-BIT-MAG-MD-02063,PCS,Mdsi (MD-02063) Magnetic Screw Bits 1/4 X 100MM (+),Fasteners & Fixings,,MD-02063
3799,TOO-FIL-BCC-4.8200MM,PCS,Bahco Chain Saw File 168-8-4.8-3P 3/161IN (PCS),Hand Tools,,168-8-4.8-3P
6616,ADH-ELE-3G,PCS,X'traseal Super Glue (economy PACK)3GX12 (PCS),Chemicals & Adhesives,,3GX12
