source_position,source_item_code,source_uom,source_product_name,category,detected_brand,detected_model,manufacturer,brand_normalized,exact_model,manufacturer_part_number,model_suffix,model_generation,variant,finish_colour,dimensions,capacity,pack_quantity,key_configuration,source_url,source_type,primary_source_url,primary_source_type,primary_source_tier,secondary_source_url,secondary_source_type,candidate_image_asset_url,candidate_asset_url,candidate_asset_source,image_asset_status,pdf_url,pdf_page,exact_match_reasoning,sibling_variant_elimination,sibling_elimination_reasoning,conflicting_evidence,identity_confidence,image_confidence,classification,hard_failure_reason,recommended_for_visual_review,gemini_visual_review,research_notes,rights_status,rights_note,ambiguities,source_preservation_note,research_notes_file,product_name,variant_suffix,product_identity,source_tier,secondary_sources,image_source_url,image_exactness,sibling_elimination,classification_reason,hard_failure,tls_verification_issue
2072,ELE-PEN-227/BK-E27,PCS,Pendant Lamp Black 227/BK,Lighting,NOT_PRESERVED,227/BK,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Pendant Lamp Black 227/BK,227/BK,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2073,FAS-SCR-TD665HW-WOOD,BOX,12X2.1/2 Self Drill Scrw (250PCS/BOX),Power Tools,NOT_PRESERVED,12X2.1/2,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,12X2.1/2 Self Drill Scrw (250PCS/BOX),12X2.1/2,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2074,GAR-SPR-TAR-BAT-16LTR,SET,Target Sprayer Electric,Outdoor & Garden,NOT_PRESERVED,16.0LTR,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Target Sprayer Electric,16.0LTR,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2075,"IND-CAS-SWI-1.5""",PCS,1.5 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,NOT_PRESERVED,DL5,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,1.5 DL5 Tpe 360 Degree Swivel Caster,DL5,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2076,MIR-CBMC66413-BL,PCS,Cabana Mirror Cabinet (alum.) CBMC66413-BL,Bathroom,NOT_PRESERVED,CBMC66413-BL,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Cabana Mirror Cabinet (alum.) CBMC66413-BL,CBMC66413-BL,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2077,NIP-ODO-SFT-MATT-5L-T,CAN,5L Nippon Odourlite Soft Matt - T,Paint & Sundries,Nippon Paint,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,5L Nippon Odourlite Soft Matt - T,NOT_PRESERVED,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2078,PYE-CEM-1KG-GREY,BAG,PYE Grout GREY-1KG,Chemicals & Adhesives,NOT_PRESERVED,GREY-1KG,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,PYE Grout GREY-1KG,GREY-1KG,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2079,SEN-VAC-BRA-DCB35,PCS,Blimax Vacuum Diamond Brazed Core Bit,Home Appliances,NOT_PRESERVED,DCB35,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Blimax Vacuum Diamond Brazed Core Bit,DCB35,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2080,VAC-MID-MVC-SC861R,PCS,Midea Vacuum Cleaner 600W (red),Chemicals & Adhesives,NOT_PRESERVED,MVC-SC861R,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Midea Vacuum Cleaner 600W (red),MVC-SC861R,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2081,WEL-MAC-MAR,UNIT,Mark-x Super Mini Welding Machine --ARC150,Welding,NOT_PRESERVED,ARC150,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Mark-x Super Mini Welding Machine --ARC150,ARC150,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2082,X-BOS-0601-64C-8L0,UNIT,Gsa Sabre Saw,Power Tools,NOT_PRESERVED,1100E,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Gsa Sabre Saw,1100E,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2083,X-CIMA-DL-L/RML65/RND/18W/DL,SET,Cielo Iii 199F 12W L/dl (square / Daylight),Power Tools,NOT_PRESERVED,199F,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Cielo Iii 199F 12W L/dl (square / Daylight),199F,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2084,DOR-WOO-KY503,PCS,KY503 33 3/4 X 83,Doors & Hardware,NOT_PRESERVED,KY503,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,KY503 33 3/4 X 83,KY503,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2085,ELE-D/L-PHI-LED-9W,PCS,Philips Essential 9W E27 LED Bulb 6500K,Lighting,NOT_PRESERVED,E27,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Philips Essential 9W E27 LED Bulb 6500K,E27,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2086,GAS-STO-BGC-668,PCS,Butterfly Epoxy Double Gas Cooker,Chemicals & Adhesives,NOT_PRESERVED,BGC-668,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Butterfly Epoxy Double Gas Cooker,BGC-668,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2087,GAS-TOR-20032,PCS,Multi Purpose Torch,Lighting,NOT_PRESERVED,WS-502C,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Multi Purpose Torch,WS-502C,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2088,HOO-CAB-CB806-5,UNIT,Cabana S/steel 5 Robe Hook (satin),Doors & Hardware,NOT_PRESERVED,CB806-5,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,Cabana S/steel 5 Robe Hook (satin),CB806-5,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
2089,"IND-CAS-SWI-BRA-1.5""",PCS,1.5 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,NOT_PRESERVED,DL5,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,No exact authoritative evidence preserved,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,No exact authoritative identity plus exact image evidence preserved.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Sibling/variant image not substituted; unresolved distinctions remain pending.,Exact identity and exact image evidence not preserved; fail-closed.,0,0,PENDING,Exact identity and exact image evidence not preserved; fail-closed.,YES,YES,See Products 2001–2100 research notes.,needs_permission,Identity research only; no publication/reuse rights claimed or approved.,Exact identity and exact image evidence not preserved; fail-closed.,See Products 2001–2100 research notes.,/home/ubuntu/work/products_2001_2100_research_notes.md,1.5 DL5 Tpe 360 Degree Swivel Caster W Brakes,DL5,NOT_PRESERVED,UNRESOLVED,NOT_PRESERVED,NOT_PRESERVED,NOT_PRESERVED,Sibling/variant image not substituted; unresolved distinctions remain pending.,No exact authoritative identity plus exact image evidence preserved.,Exact identity and exact image evidence not preserved; fail-closed.,false
